UniqueID,disbursed_amount,asset_cost,ltv,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,MobileNo_Avl_Flag,Aadhar_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
523093,86511,105000,84.95,15082,48,2378,01/12/1984,Salaried,06/08/2017,4,1,1,0,0,0,563,J-High Risk,8,7,2,2402243,2521283,2500731,0,1,4,1yrs 3mon,2yrs 4mon,0,0
537465,71317,93450,78.12,15097,86,2391,27/11/1977,Self employed,11/10/2017,4,1,1,0,0,0,632,G-Low Risk,10,4,0,51454,90000,84125,5075,0,0,1yrs 7mon,2yrs 7mon,1,0
542151,59713,69619,86.9,17094,86,1841,30/08/1990,Salaried,22/10/2017,4,1,1,0,0,0,552,J-High Risk,5,3,0,6016,52937,52937,8113,1,1,0yrs 7mon,0yrs 9mon,0,1
533937,49082,70003,71.85,18166,86,1511,18/10/1973,Self employed,30/09/2017,6,1,1,0,0,0,825,A-Very Low Risk,2,1,0,1697467,1700000,1700000,0,0,0,2yrs 0mon,3yrs 4mon,0,0
534175,83120,128470,66.55,15406,48,5865,01/11/1992,Self employed,30/09/2017,3,1,1,0,0,0,830,A-Very Low Risk,1,0,0,0,0,0,2093,0,0,1yrs 11mon,1yrs 11mon,0,1
535231,62947,96500,67.36,22951,86,5910,04/08/1984,Self employed,30/09/2017,3,1,1,0,0,0,830,A-Very Low Risk,1,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
535510,49678,65000,79.38,24172,120,5863,04/02/1986,Self employed,30/09/2017,3,1,1,0,0,0,825,A-Very Low Risk,4,1,0,72884,1.00E+05,1.00E+05,9220,0,0,0yrs 10mon,1yrs 2mon,0,0
534348,53578,70105,78.45,21911,86,1369,01/06/1967,Self employed,30/09/2017,6,1,1,0,0,0,763,B-Very Low Risk,4,2,0,17069,43500,43500,2810,1,0,1yrs 4mon,2yrs 0mon,2,0
565192,32184,53663,61.68,14234,86,2699,19/07/1987,Salaried,03/03/2018,4,1,1,0,0,0,549,J-High Risk,20,10,0,650474,834060,834060,2862,2,0,1yrs 4mon,4yrs 3mon,0,0
567239,53803,74807,72.85,24003,51,3704,28/09/1986,Salaried,14/03/2018,8,1,0,0,1,0,543,J-High Risk,1,1,1,46467,49867,49867,0,0,1,1yrs 2mon,1yrs 2mon,0,1
535528,49293,65188,78.24,15196,86,984,19/05/1962,Self employed,30/09/2017,6,1,1,0,0,0,783,B-Very Low Risk,5,1,0,2900,31500,31500,114310,0,0,1yrs 7mon,4yrs 9mon,0,0
589469,63047,87490,74.29,24510,120,2694,09/09/1986,Salaried,21/06/2018,4,1,1,0,0,0,549,J-High Risk,18,7,0,363721,393879,619735,0,3,2,1yrs 9mon,6yrs 10mon,0,0
536268,60997,73000,85,22998,86,1683,01/01/1984,Self employed,30/09/2017,4,1,1,0,0,0,738,C-Very Low Risk,1,1,0,15800,30000,30000,3000,1,0,0yrs 3mon,0yrs 3mon,0,0
596818,53249,70808,80.5,14347,86,3319,01/06/1991,Salaried,24/07/2018,9,1,0,0,1,0,561,J-High Risk,2,1,0,11432,31390,31390,1744,0,0,2yrs 2mon,2yrs 5mon,0,1
534964,62947,78500,82.8,18306,86,5305,02/02/1984,Self employed,30/09/2017,3,1,1,0,0,0,734,D-Very Low Risk,3,1,0,0,20000,20000,0,0,0,2yrs 0mon,3yrs 1mon,0,0
536578,55659,70238,81.15,22752,86,1815,22/07/1966,Self employed,30/09/2017,4,1,1,0,0,0,705,E-Low Risk,1,1,0,358504,4.00E+05,4.00E+05,6500,0,0,0yrs 10mon,0yrs 10mon,0,0
534253,65382,74500,89.93,23313,86,1802,01/06/1963,Self employed,30/09/2017,4,1,1,0,0,0,605,H-Medium Risk,6,3,2,2071,54029,54029,0,0,0,4yrs 0mon,8yrs 10mon,0,0
534863,55059,75940,76.38,17916,86,4923,01/01/1989,Self employed,30/09/2017,3,1,0,1,0,0,625,H-Medium Risk,3,1,0,140000,140000,140000,0,1,0,1yrs 0mon,1yrs 9mon,0,0
535682,66803,107818,64.76,24184,48,6776,01/02/1983,Self employed,30/09/2017,13,1,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,1,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
616695,58759,70304,85.34,20878,86,1694,26/01/1978,Salaried,26/08/2018,4,1,1,0,0,0,554,J-High Risk,7,3,1,8291265,4598476,8598476,82853,2,1,2yrs 3mon,10yrs 5mon,1,0
609437,73117,83938,88.76,14115,86,2694,07/10/1970,Salaried,15/08/2018,4,1,1,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,2yrs 1mon,2yrs 1mon,0,0
638414,48349,64474,77.55,13960,45,91,04/03/1988,Salaried,09/10/2018,1,1,1,0,0,0,567,J-High Risk,5,3,0,304460,306909,310768,1000,1,1,0yrs 8mon,1yrs 4mon,1,0
535431,50078,68713,74.22,23977,49,5595,13/04/1985,Self employed,30/09/2017,3,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,15594,25990,25990,0,1,0,0yrs 2mon,0yrs 2mon,0,0
648963,61063,81710,79.55,14723,51,3320,30/10/1993,Salaried,31/10/2018,9,1,0,1,0,0,560,J-High Risk,4,4,0,260057,391040,317869,0,1,1,0yrs 9mon,1yrs 6mon,0,0
652462,98808,166651,61.81,22645,67,6360,18/08/1985,Salaried,31/10/2018,5,1,1,0,0,0,555,J-High Risk,4,4,0,28450,102800,102800,6141,1,0,1yrs 8mon,3yrs 4mon,0,1
531903,53929,72385,80.13,22745,45,6978,01/01/1988,Self employed,19/09/2017,7,1,1,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,1yrs 10mon,1yrs 10mon,0,0
532030,47145,70651,70.77,21854,86,6498,10/09/1978,Self employed,19/09/2017,5,1,1,0,0,0,825,A-Very Low Risk,12,2,0,43549,60068,60068,19515,1,0,1yrs 1mon,2yrs 1mon,1,0
533040,72817,109602,67.52,23964,51,6012,07/05/1993,Self employed,19/09/2017,3,1,1,0,0,0,715,D-Very Low Risk,4,1,0,5.00E+05,5.00E+05,5.00E+05,0,2,1,1yrs 1mon,3yrs 0mon,0,1
422655,55259,63400,89.91,21305,86,57,03/01/1967,Salaried,29/03/2016,1,1,1,0,0,0,468,K-High Risk,3,1,0,13650,27300,27300,0,0,1,1yrs 1mon,1yrs 7mon,0,1
532170,37639,64849,59.68,18315,86,371,07/08/1983,Self employed,19/09/2017,11,1,1,0,0,0,702,E-Low Risk,1,1,0,0,14276,14276,0,0,0,3yrs 3mon,3yrs 3mon,0,0
433590,58259,63749,92.55,15523,86,3752,10/03/1980,Salaried,23/05/2016,8,1,1,0,0,0,366,K-High Risk,2,1,1,610637,655000,655000,12783,0,0,0yrs 8mon,1yrs 5mon,0,1
434585,45849,64651,73.47,22856,51,46,29/03/1978,Salaried,03/06/2016,1,1,1,0,0,0,505,K-High Risk,9,7,1,277430,937884,750925,4275,4,3,1yrs 11mon,4yrs 7mon,0,0
434734,48849,59208,84.45,18175,45,491,26/10/1979,Salaried,03/06/2016,11,1,1,0,0,0,442,K-High Risk,14,3,1,27751,77201,77201,9168,0,1,0yrs 11mon,1yrs 11mon,0,1
437257,54513,75000,74.67,16845,51,2046,13/11/1992,Salaried,25/06/2016,4,1,0,0,0,1,432,K-High Risk,1,1,1,1397126,1400000,1400000,0,0,0,7yrs 0mon,7yrs 0mon,0,1
437569,31484,55957,58.97,13926,45,6244,10/07/1979,Salaried,25/06/2016,5,1,0,1,0,0,505,K-High Risk,4,3,1,270631,428136,421094,1379,1,1,4yrs 6mon,12yrs 11mon,1,0
531618,49078,71678,71.15,17170,48,1430,22/08/1994,Self employed,19/09/2017,6,1,1,0,0,0,665,F-Low Risk,1,1,0,32487,65000,65000,0,0,0,2yrs 1mon,2yrs 1mon,0,1
532615,52478,66159,81.32,14234,86,2687,03/09/1978,Self employed,19/09/2017,4,1,1,0,0,0,671,F-Low Risk,16,7,0,36035,140086,140086,9561,3,0,1yrs 4mon,11yrs 7mon,1,0
444901,37189,47367,81.28,24280,45,2790,02/01/1992,Salaried,28/07/2016,2,1,1,0,0,0,407,K-High Risk,6,3,1,45555,91159,91159,8941,2,1,0yrs 7mon,1yrs 8mon,1,1
445382,56813,65913,88.45,22752,86,1877,04/02/1973,Salaried,28/07/2016,4,1,1,0,0,0,485,K-High Risk,14,3,1,95850,161950,161950,8079,1,1,1yrs 3mon,3yrs 6mon,1,0
447560,57213,67860,89.15,15663,86,3373,26/02/1975,Salaried,08/08/2016,9,1,1,0,0,0,454,K-High Risk,20,10,1,133174,421039,421039,8215,1,1,1yrs 7mon,4yrs 5mon,1,0
531633,66882,75819,89.69,23474,86,4820,25/05/1986,Self employed,19/09/2017,19,1,1,0,0,0,604,H-Medium Risk,6,4,0,602599,833406,833406,0,1,1,1yrs 2mon,2yrs 6mon,0,1
529198,51838,65627,80.76,16016,86,1325,08/04/1988,Self employed,08/09/2017,6,1,1,0,0,0,785,B-Very Low Risk,4,0,0,0,0,0,2729,0,0,1yrs 2mon,1yrs 9mon,0,0
449996,51453,67442,78.59,21980,86,2998,01/01/1990,NA,30/08/2016,14,1,1,0,0,0,518,K-High Risk,19,8,1,376531,480363,452285,3889,2,2,1yrs 2mon,3yrs 7mon,0,0
529490,59865,76495,81.57,22915,86,6570,01/01/1977,Self employed,08/09/2017,13,1,0,0,0,0,657,F-Low Risk,1,1,0,181320,332242,332242,0,0,0,2yrs 1mon,2yrs 1mon,0,0
457832,69817,96407,74.68,18519,51,6329,25/01/1984,Salaried,02/10/2016,5,1,1,0,0,0,396,K-High Risk,1,1,0,-2036,12000,12000,0,0,0,1yrs 10mon,1yrs 10mon,0,1
461925,67919,86241,80.01,21498,86,2940,10/06/1988,Salaried,13/10/2016,17,1,1,0,0,0,464,K-High Risk,10,9,1,243979,284990,290891,12171,6,0,0yrs 8mon,2yrs 4mon,0,0
530451,50303,68312,76.12,23268,45,7226,01/01/1991,Self employed,08/09/2017,7,1,0,1,0,0,623,H-Medium Risk,1,1,0,135518,0,0,0,0,0,2yrs 10mon,2yrs 10mon,0,1
528912,37875,67593,57.11,22442,49,6814,06/05/1979,Self employed,08/09/2017,13,1,0,1,0,0,574,I-Medium Risk,3,2,1,83577,52000,52000,0,0,0,4yrs 4mon,5yrs 0mon,0,0
614842,57313,78374,75.41,24770,45,6586,01/01/1972,Salaried,15/08/2018,13,1,0,1,0,0,819,A-Very Low Risk,2,0,0,0,0,0,8099,0,0,3yrs 10mon,3yrs 11mon,0,0
529496,53303,75752,71.95,23148,45,5134,01/04/1982,Self employed,08/09/2017,3,1,1,0,0,0,539,J-High Risk,4,4,0,147804,171000,171000,155890,3,1,0yrs 10mon,2yrs 10mon,1,1
488443,66169,95466,70.18,23765,51,3541,01/01/1980,Salaried,11/02/2017,9,1,1,0,0,0,380,K-High Risk,11,3,1,60648,107900,107900,320423,0,1,1yrs 3mon,3yrs 10mon,0,0
489356,51803,63477,84.28,17223,86,2782,01/01/1965,Salaried,11/02/2017,2,1,1,0,0,0,450,K-High Risk,4,2,1,1406618,1547000,1547000,0,0,0,2yrs 3mon,3yrs 6mon,0,0
610556,62197,74671,85.71,21980,86,2959,14/01/1970,Self employed,15/08/2018,14,1,0,0,1,0,772,B-Very Low Risk,9,2,0,20392,44759,44759,0,1,0,1yrs 1mon,2yrs 7mon,0,0
497008,34184,69470,50.38,20470,86,3362,24/06/1987,Salaried,27/03/2017,9,1,1,0,0,0,499,K-High Risk,3,1,0,2016,40752,40752,0,0,0,1yrs 4mon,2yrs 5mon,0,1
497212,59213,69470,87.81,20470,86,3372,05/07/1963,Salaried,27/03/2017,9,1,1,0,0,0,461,K-High Risk,11,9,2,161332,634689,634689,21446,0,4,3yrs 2mon,12yrs 6mon,0,0
528959,57659,65534,89.88,15357,45,1854,04/06/1983,Self employed,08/09/2017,4,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,2,1,10,32565,32565,0,0,0,4yrs 9mon,9yrs 0mon,0,1
501418,55108,66700,85,16565,45,1446,01/01/1980,Salaried,10/05/2017,6,1,1,0,0,0,431,K-High Risk,8,1,1,3658,30000,30000,7899,0,0,1yrs 8mon,3yrs 3mon,1,0
529010,58259,69920,84.38,15663,86,3334,20/12/1980,Self employed,08/09/2017,9,1,1,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),9,1,0,26438,35000,35000,17801,0,0,1yrs 1mon,1yrs 7mon,0,0
503523,62400,79000,79.98,14770,51,1636,02/03/1987,Salaried,01/06/2017,4,1,1,0,0,0,472,K-High Risk,1,1,1,4725,10500,10500,1575,0,0,0yrs 9mon,0yrs 9mon,0,0
530883,44349,67009,68.65,23137,86,7212,01/03/1986,Self employed,08/09/2017,7,1,1,0,0,0,14,Not Scored: Only a Guarantor,1,1,1,98700,176000,176000,0,0,0,1yrs 8mon,1yrs 8mon,0,1
506307,75181,106609,73.63,23718,51,6580,02/08/1988,Salaried,01/06/2017,13,1,0,1,0,0,441,K-High Risk,1,1,1,3477,40145,40145,0,0,0,2yrs 9mon,2yrs 9mon,1,0
528620,54759,73327,76.37,23418,86,3563,13/05/1978,Self employed,28/08/2017,9,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1265,0,1,0yrs 7mon,0yrs 7mon,0,0
528383,50078,61896,84.01,18180,86,49,06/04/1958,Self employed,28/08/2017,1,1,1,0,0,0,606,H-Medium Risk,3,2,0,0,47491,47491,0,0,0,1yrs 2mon,1yrs 6mon,0,0
527164,45767,62578,78.94,16633,45,2593,01/01/1979,Salaried,17/08/2017,4,1,1,0,0,0,431,K-High Risk,6,2,1,134297,53900,53900,0,1,0,2yrs 9mon,12yrs 11mon,0,0
527203,46349,67939,70.65,18223,86,5368,01/01/1963,Salaried,17/08/2017,3,1,1,0,0,0,366,K-High Risk,3,2,1,17849,62000,62000,877,0,0,2yrs 5mon,3yrs 8mon,0,0
527482,61167,92270,69.36,23645,48,6937,01/01/1990,Self employed,28/08/2017,12,1,1,0,0,0,594,I-Medium Risk,2,1,0,16510,45000,45000,0,0,1,2yrs 0mon,2yrs 8mon,0,1
528260,54259,67217,82.57,17413,86,759,11/08/1982,Self employed,28/08/2017,18,1,1,0,0,0,420,K-High Risk,6,5,1,140678,256860,256860,8084,2,3,0yrs 10mon,1yrs 10mon,0,1
534112,51503,63972,82.07,16689,45,2412,01/06/1993,Salaried,30/09/2017,4,1,0,0,1,0,417,K-High Risk,1,0,1,0,0,0,1400,0,0,0yrs 0mon,0yrs 0mon,0,0
538861,66669,78100,87.07,20716,86,4533,09/09/1980,Salaried,11/10/2017,8,1,0,0,1,0,487,K-High Risk,9,7,0,161811,200330,200330,0,2,0,1yrs 0mon,2yrs 4mon,0,0
528704,42394,69519,61.85,16016,86,1376,08/04/1958,Self employed,28/08/2017,6,1,1,0,0,0,342,L-Very High Risk,1,1,1,206803,2.00E+05,2.00E+05,0,0,1,2yrs 10mon,2yrs 10mon,0,0
553912,59713,75913,79.7,13984,86,3221,04/08/1994,Salaried,24/11/2017,17,1,1,0,0,0,456,K-High Risk,4,1,0,155662,2.00E+05,2.00E+05,11906,0,0,0yrs 11mon,1yrs 8mon,0,0
528346,49578,57918,88.92,18207,86,1351,08/10/1962,Self employed,28/08/2017,6,1,1,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,11992,15990,15990,1999,1,0,0yrs 0mon,0yrs 0mon,0,1
612127,76579,106200,73.92,17169,51,2783,01/05/1970,Self employed,15/08/2018,2,1,1,0,0,0,734,D-Very Low Risk,3,2,0,3296,16700,16700,1392,0,0,4yrs 7mon,6yrs 10mon,1,0
527192,51078,65740,80.62,23359,86,791,05/03/1985,Self employed,17/08/2017,18,1,1,0,0,0,832,A-Very Low Risk,4,0,0,0,0,0,0,0,0,0yrs 5mon,0yrs 7mon,0,0
524044,54259,79000,70.89,23337,51,1698,27/10/1983,Self employed,17/08/2017,4,1,1,0,0,0,738,C-Very Low Risk,4,2,0,38952,93900,93900,7912,1,0,0yrs 11mon,1yrs 10mon,0,0
524901,65169,73851,89.37,14293,86,3386,01/01/1980,Self employed,17/08/2017,9,1,0,1,0,0,726,D-Very Low Risk,16,4,0,36819,77990,77990,6912,4,0,0yrs 3mon,0yrs 8mon,4,0
527401,48202,65615,78.64,17507,45,738,29/04/1987,Self employed,17/08/2017,18,1,0,1,0,0,416,K-High Risk,4,4,1,27771,59698,59698,3535,1,3,0yrs 7mon,1yrs 0mon,0,1
571636,64369,86750,76.08,23146,86,1577,15/06/1980,Salaried,05/04/2018,6,1,1,0,0,0,456,K-High Risk,1,1,1,380672,4.00E+05,4.00E+05,4168,0,1,4yrs 11mon,4yrs 11mon,0,0
572561,65499,91616,73.13,22111,48,3731,23/06/1996,Salaried,05/04/2018,8,1,1,0,0,0,444,K-High Risk,3,2,1,3214,54000,15942,97010,0,1,0yrs 5mon,0yrs 9mon,0,0
614211,67502,81879,84.27,22354,86,4444,12/12/1970,Self employed,15/08/2018,8,1,0,1,0,0,721,D-Very Low Risk,12,4,0,36121,100500,100500,5136,0,0,1yrs 8mon,4yrs 4mon,0,0
577548,53303,69367,79.29,16309,45,7085,10/10/1994,Salaried,27/04/2018,10,1,1,0,0,0,429,K-High Risk,2,2,1,2147,12892,12892,2149,1,1,0yrs 6mon,0yrs 11mon,0,0
526267,61947,71151,89.67,21043,86,3617,08/04/1967,Self employed,17/08/2017,9,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,2,2,0,255495,0,250000,250000,2,0,0yrs 2mon,0yrs 2mon,0,0
520067,65019,115697,57.78,22635,48,7133,01/01/1992,Self employed,06/08/2017,10,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1315,0,0,0yrs 6mon,0yrs 6mon,0,0
521197,60947,76445,82.41,16159,45,6814,01/01/1979,Self employed,06/08/2017,13,1,0,1,0,0,825,A-Very Low Risk,5,1,0,45717,50000,50000,8260,1,0,0yrs 8mon,1yrs 0mon,1,0
522395,55523,169752,34.17,23622,48,5072,01/01/1992,Self employed,06/08/2017,3,1,1,0,0,0,738,C-Very Low Risk,1,1,0,5560,13900,13900,0,0,0,0yrs 7mon,0yrs 7mon,0,0
523345,50303,66173,78.58,16092,51,89,29/12/1991,Self employed,06/08/2017,1,1,1,0,0,0,738,C-Very Low Risk,1,1,0,15602,20840,20840,0,1,0,0yrs 3mon,0yrs 3mon,0,0
596286,51703,68808,77.03,18532,45,1509,01/01/1980,Salaried,13/07/2018,6,1,1,0,0,0,439,K-High Risk,12,1,1,1674,20000,20000,15091,0,0,1yrs 2mon,3yrs 3mon,0,0
522944,54153,68115,82.21,14234,86,2698,01/05/1985,Self employed,06/08/2017,4,1,1,0,0,0,710,D-Very Low Risk,14,3,0,27967,47023,47023,21870,3,0,0yrs 11mon,2yrs 0mon,2,0
605622,44145,70726,64.33,20514,45,6855,02/09/1963,Salaried,04/08/2018,13,1,0,1,0,0,412,K-High Risk,7,3,2,526716,1125000,1125000,53207,0,0,2yrs 9mon,4yrs 8mon,0,0
608269,39210,62112,65.2,21206,86,538,17/02/1987,Salaried,04/08/2018,11,1,1,0,0,0,486,K-High Risk,7,4,1,33271,114130,114130,1949,2,1,1yrs 0mon,3yrs 6mon,1,0
608832,52478,68930,79.79,20677,48,1235,01/03/1985,Salaried,04/08/2018,6,1,1,0,0,0,417,K-High Risk,5,4,4,225916,295000,295000,0,0,1,1yrs 11mon,2yrs 3mon,1,1
613137,52903,70742,76.33,14115,86,2699,09/05/1989,Salaried,15/08/2018,4,1,1,0,0,0,442,K-High Risk,1,1,1,1747,30000,30000,1620,0,0,2yrs 5mon,2yrs 5mon,2,1
617688,58359,77192,77.16,24118,51,2829,01/01/1981,Salaried,26/08/2018,2,1,1,0,0,0,393,K-High Risk,5,4,1,65691,110000,110000,8253,1,1,0yrs 10mon,2yrs 0mon,6,1
619123,40238,53060,77.61,24118,51,2829,01/01/1980,Salaried,26/08/2018,2,1,1,0,0,0,397,K-High Risk,3,2,1,52761,115000,115000,100,0,0,1yrs 4mon,1yrs 10mon,0,1
521942,44909,68283,70.3,17431,86,551,15/10/1976,Self employed,06/08/2017,15,1,1,0,0,0,693,E-Low Risk,14,7,2,365274,935517,852909,0,1,0,1yrs 3mon,3yrs 3mon,0,0
520307,56659,81670,71.02,16605,120,1508,10/09/1988,Self employed,06/08/2017,6,1,0,0,0,0,607,H-Medium Risk,29,14,1,1143183,1218361,1240901,29984,2,2,1yrs 4mon,5yrs 7mon,0,0
521899,58227,69391,87.91,15452,86,6158,16/05/1987,Self employed,06/08/2017,5,1,1,0,0,0,552,J-High Risk,21,6,1,2595585,3185630,3185630,2860,2,2,1yrs 11mon,10yrs 10mon,0,1
520864,54963,68627,83.06,18317,86,2943,01/01/1982,Self employed,06/08/2017,17,1,1,0,0,0,300,M-Very High Risk,1,1,1,17716,29000,29000,0,0,0,1yrs 3mon,4yrs 8mon,0,1
521578,57759,66984,88.08,14145,86,3355,01/01/1968,Self employed,06/08/2017,9,1,1,0,0,0,300,M-Very High Risk,13,8,1,347948,451264,437303,13691,5,1,1yrs 4mon,4yrs 11mon,0,1
522438,40994,67598,62.13,22708,86,2705,01/01/1963,Self employed,06/08/2017,4,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,3yrs 3mon,3yrs 3mon,0,0
517512,55674,71261,79.99,14115,86,2687,02/05/1973,Self employed,26/07/2017,4,1,1,0,0,0,825,A-Very Low Risk,4,0,0,0,0,0,2565,0,0,0yrs 9mon,0yrs 11mon,0,0
631005,86220,114109,77.12,14795,51,3006,01/01/1986,Salaried,17/09/2018,17,1,1,0,0,0,520,K-High Risk,9,5,1,215021,376300,374455,0,2,1,1yrs 2mon,2yrs 8mon,0,0
609941,64269,76647,84.93,20490,45,3693,23/03/1971,Self employed,15/08/2018,8,1,1,0,0,0,692,E-Low Risk,9,8,0,351630,531746,514811,27133,3,0,0yrs 7mon,2yrs 1mon,1,1
636180,56813,66600,86.79,22639,86,857,10/08/1980,Salaried,09/10/2018,6,1,1,0,0,0,437,K-High Risk,11,4,0,50327,245961,245961,24827,1,0,1yrs 1mon,2yrs 11mon,3,1
640641,60913,71200,87.08,17408,51,3428,09/11/1976,Salaried,20/10/2018,9,1,1,0,1,0,357,K-High Risk,3,2,2,185721,426000,426000,0,0,0,3yrs 10mon,6yrs 3mon,0,0
519939,65309,92146,73.8,16620,48,4112,27/07/1995,Self employed,26/07/2017,8,1,1,0,0,0,706,D-Very Low Risk,1,1,0,426781,5.00E+05,5.00E+05,11765,0,0,1yrs 1mon,1yrs 1mon,0,0
644090,51478,68760,77.08,15452,86,6214,14/05/1960,Salaried,20/10/2018,5,1,1,0,0,0,351,K-High Risk,8,3,1,248332,276000,276000,26483,1,1,3yrs 3mon,13yrs 2mon,0,0
648865,27500,61971,46.75,24585,45,6734,01/08/1982,Salaried,31/10/2018,13,1,0,0,1,0,514,K-High Risk,6,3,1,722702,760077,760077,13318,1,2,2yrs 7mon,5yrs 8mon,1,0
653736,56563,89149,63.94,15523,86,3792,30/04/1988,Salaried,31/10/2018,8,1,1,0,0,0,393,K-High Risk,2,2,1,264663,233798,233798,5129,0,0,5yrs 6mon,9yrs 0mon,0,0
516699,143188,215528,68.67,14292,48,3346,04/10/1985,Self employed,26/07/2017,9,1,0,1,0,0,688,E-Low Risk,12,3,0,8283929,8453793,8453793,26446,2,0,1yrs 1mon,4yrs 3mon,0,0
452944,51353,70518,75.16,13990,45,2958,01/01/1987,Salaried,10/09/2016,14,1,0,1,0,0,327,L-Very High Risk,7,5,3,86670,159150,165198,3794,0,2,2yrs 4mon,4yrs 6mon,0,1
518678,27981,73985,40.55,23833,86,1861,06/06/1976,Self employed,26/07/2017,4,1,0,0,0,1,658,F-Low Risk,16,5,0,532334,560154,560154,12408,4,0,0yrs 7mon,1yrs 2mon,0,0
516759,52703,65850,82,18180,86,5,08/10/1996,Self employed,26/07/2017,1,1,1,0,0,0,603,H-Medium Risk,1,0,0,0,0,0,2124,0,0,0yrs 11mon,0yrs 11mon,0,1
518749,58013,70850,83.27,16445,86,2946,01/01/1986,Self employed,26/07/2017,14,1,1,0,0,0,625,H-Medium Risk,6,0,1,0,0,0,6639,3,0,0yrs 10mon,1yrs 8mon,1,0
518680,65382,75000,89.33,16787,51,1688,01/07/1980,Self employed,26/07/2017,4,1,1,0,0,0,485,K-High Risk,8,5,1,508349,1049360,1054395,20826,2,1,1yrs 2mon,5yrs 9mon,1,1
536585,55013,76000,73.68,15899,86,1677,20/06/1974,Salaried,30/09/2017,4,1,1,0,0,0,316,L-Very High Risk,24,10,1,271340,392521,431949,2677,1,2,3yrs 7mon,12yrs 0mon,0,0
516661,56785,69810,83.08,18348,86,3339,10/12/1977,Self employed,26/07/2017,9,1,1,0,0,0,300,M-Very High Risk,10,5,4,13055,68801,68801,5336,0,1,2yrs 0mon,6yrs 6mon,2,1
564121,27529,65313,42.87,17771,45,6319,01/01/1983,Salaried,03/03/2018,5,1,1,0,0,0,323,L-Very High Risk,4,3,1,387394,475000,475000,2470,0,0,3yrs 0mon,7yrs 4mon,0,1
518098,59213,76863,79.36,23397,51,5451,01/01/1963,Self employed,26/07/2017,3,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,0,0,0,0,0,0,0,0,2yrs 3mon,3yrs 1mon,0,0
596860,61713,71366,88.28,22703,86,1511,16/08/1990,Salaried,24/07/2018,6,1,0,1,0,0,345,L-Very High Risk,2,1,1,0,42500,42500,2432,0,0,2yrs 3mon,3yrs 7mon,0,1
604198,35339,64891,56.86,15357,45,1838,01/12/1991,Salaried,04/08/2018,4,1,1,0,0,0,306,L-Very High Risk,4,3,1,352050,430000,407961,8455,0,0,3yrs 2mon,9yrs 0mon,0,0
517412,44749,68425,67.23,21773,86,82,22/03/1993,Self employed,26/07/2017,1,1,1,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,13050,17400,17400,2175,1,0,0yrs 0mon,0yrs 0mon,0,1
515901,55413,77253,74.3,18062,86,5422,01/01/1968,Self employed,15/07/2017,3,1,1,0,0,0,825,A-Very Low Risk,6,2,0,62987,69579,69579,10186,2,0,0yrs 8mon,1yrs 6mon,3,0
421376,64582,74023,89.16,17473,86,1716,19/10/1981,Salaried,07/03/2016,4,1,1,0,0,0,300,M-Very High Risk,3,1,3,22930,50350,50350,5233,0,0,1yrs 1mon,3yrs 5mon,0,0
423891,62213,90554,70.68,21746,86,873,23/08/1982,Salaried,29/03/2016,6,1,1,0,0,0,300,M-Very High Risk,51,23,8,3425388,3852240,3788046,307496,5,7,1yrs 5mon,13yrs 8mon,0,1
424691,60561,74541,84,17920,86,6533,03/10/1975,Salaried,09/04/2016,13,1,0,1,0,0,300,M-Very High Risk,6,3,1,98429,669526,669526,16185,0,0,3yrs 3mon,6yrs 3mon,0,1
429097,54119,65698,86.76,14592,45,5748,05/09/1983,Salaried,01/05/2016,3,1,1,0,0,0,300,M-Very High Risk,10,3,2,14572,1.00E+05,1.00E+05,26151,0,1,3yrs 4mon,8yrs 11mon,0,0
