UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
488228,52078,61328,88.05,258,24274,86,125,20/05/1973,Self employed,04/09/2018,16,3209,1,1,0,0,0,0,597,I-Medium Risk,2,2,0,147744,150000,150000,0,2,0,0yrs 4mon,0yrs 5mon,1,0
426406,52078,62188,86.83,34,15196,86,987,19/06/1982,Self employed,07/08/2018,6,589,1,1,0,0,0,0,419,K-High Risk,1,1,1,15390,129548,129548,0,0,0,2yrs 10mon,2yrs 10mon,0,1
598714,52078,65565,82.36,34,22770,45,986,13/03/1986,Salaried,22/10/2018,6,50,1,1,0,0,0,0,699,E-Low Risk,8,3,0,800,144300,144300,10286,0,0,1yrs 7mon,3yrs 1mon,0,0
452922,52078,67018,80.58,34,15142,86,984,01/06/1985,Self employed,21/08/2018,6,268,1,0,0,1,0,0,583,I-Medium Risk,2,2,1,14200,66650,66650,1675,1,1,1yrs 1mon,2yrs 2mon,0,1
589345,52078,70745,74.92,61,22778,86,1325,26/06/1967,Salaried,19/10/2018,6,1392,1,1,0,0,0,0,784,B-Very Low Risk,5,2,0,2169,9524,9524,1767,1,0,0yrs 10mon,1yrs 4mon,0,0
499448,52078,76047,71.01,11,23066,51,6014,01/05/1991,Self employed,11/09/2018,3,2120,1,1,0,0,0,0,825,A-Very Low Risk,25,2,0,22000,45000,45000,28942,0,0,0yrs 11mon,1yrs 1mon,2,0
450496,52003,66650,79.52,5,17408,51,3313,15/07/1982,Salaried,20/08/2018,9,3144,1,1,0,0,0,0,635,G-Low Risk,8,3,0,1706843,2044323,2044323,150384,0,0,1yrs 10mon,4yrs 9mon,0,0
651947,52003,66840,79.29,19,22335,45,1871,15/01/1974,Self employed,31/10/2018,4,1505,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,53000,53000,53000,0,1,0,0yrs 0mon,0yrs 0mon,0,0
635203,52003,69360,75.98,48,21215,86,6436,18/10/1991,Self employed,29/10/2018,5,1548,1,0,0,1,0,0,620,H-Medium Risk,3,1,0,108000,108000,108000,0,0,0,1yrs 11mon,3yrs 1mon,0,1
418058,51978,60199,88.04,72,16866,86,475,01/01/1981,Self employed,01/08/2018,11,2529,1,0,0,1,0,0,473,K-High Risk,5,5,1,116957,142667,142667,8589,4,1,0yrs 4mon,0yrs 8mon,0,1
468723,51978,67431,81.56,19,22857,86,1907,15/01/1986,Self employed,28/08/2018,4,975,1,1,0,0,0,0,762,B-Very Low Risk,1,1,0,6167,35900,35900,3112,0,0,0yrs 11mon,0yrs 11mon,0,0
652212,51953,80924,66.61,121,21043,86,3663,24/05/1997,Self employed,31/10/2018,9,2585,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,2,2,0,37258,46590,46590,0,2,0,0yrs 0mon,0yrs 0mon,0,1
435038,51923,60236,89.65,61,22817,86,1333,01/09/1993,Salaried,12/08/2018,6,2944,1,1,0,0,0,0,728,D-Very Low Risk,7,4,0,165893,227890,227890,4101,2,0,1yrs 2mon,2yrs 6mon,0,0
529198,51838,65627,80.76,61,16016,86,1325,08/04/1988,Self employed,23/09/2018,6,354,1,1,0,0,0,0,785,B-Very Low Risk,4,0,0,0,0,0,2729,0,0,1yrs 2mon,1yrs 9mon,0,1
529121,51803,60200,88.87,250,23098,45,1551,01/01/1988,Salaried,23/09/2018,6,171,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,2540,0,0,1yrs 0mon,1yrs 0mon,1,0
417632,51803,62188,86.03,34,22637,86,985,09/12/1976,Self employed,01/08/2018,6,1448,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1369,0,1,0yrs 7mon,0yrs 7mon,0,0
644202,51803,63077,84.82,3,18125,45,94,26/05/1997,Salaried,30/10/2018,16,1838,1,1,1,0,0,0,738,C-Very Low Risk,2,1,0,7884,9461,9461,3247,1,0,0yrs 3mon,0yrs 6mon,1,1
489356,51803,63477,84.28,147,17223,86,2782,01/01/1965,Salaried,04/09/2018,2,2479,1,1,0,0,0,0,450,K-High Risk,4,2,1,1406618,1547000,1547000,0,0,0,2yrs 3mon,3yrs 6mon,0,0
455554,51803,66800,79.34,34,18312,51,975,31/07/1978,Self employed,22/08/2018,6,2524,1,1,0,0,0,0,449,K-High Risk,3,1,1,3330174,4.00E+06,4.00E+06,50967,0,0,2yrs 3mon,5yrs 2mon,0,0
596286,51703,68808,77.03,67,18532,45,1509,01/01/1980,Salaried,21/10/2018,6,1632,1,1,0,0,0,0,439,K-High Risk,12,1,1,1674,20000,20000,15091,0,0,1yrs 2mon,3yrs 3mon,0,0
496542,51603,66739,79.86,16,16730,51,2951,14/01/1975,Self employed,08/09/2018,14,370,1,1,0,0,0,0,687,E-Low Risk,12,6,1,93718,657537,439408,0,1,1,7yrs 6mon,14yrs 10mon,0,0
576629,51578,68000,77.21,2,15899,51,1720,25/06/1982,Salaried,13/10/2018,4,1635,1,1,0,0,0,0,783,B-Very Low Risk,1,1,0,771804,1600000,1600000,15707,0,0,4yrs 7mon,4yrs 7mon,0,0
563332,51543,71990,73.61,36,24050,86,6704,01/01/1973,Self employed,08/10/2018,13,3071,1,0,0,1,0,0,738,C-Very Low Risk,4,1,0,27644,35000,35000,15923,0,0,2yrs 9mon,4yrs 11mon,0,0
534112,51503,63972,82.07,70,16689,45,2412,01/06/1993,Salaried,25/09/2018,4,2247,1,0,0,0,1,0,417,K-High Risk,1,0,1,0,0,0,1400,0,0,0yrs 0mon,0yrs 0mon,0,0
503199,51478,62313,84.89,85,17138,45,1933,01/06/1989,Self employed,13/09/2018,4,1925,1,1,0,0,0,0,825,A-Very Low Risk,19,0,0,0,0,0,9382,0,0,0yrs 9mon,2yrs 0mon,4,0
644090,51478,68760,77.08,20,15452,86,6214,14/05/1960,Salaried,30/10/2018,5,1325,1,1,0,0,0,0,351,K-High Risk,8,3,1,248332,276000,276000,26483,1,1,3yrs 3mon,13yrs 2mon,0,0
449996,51453,67442,78.59,16,21980,86,2998,01/01/1990,NA,20/08/2018,14,435,1,1,0,0,0,0,518,K-High Risk,19,8,1,376531,480363,452285,3889,2,2,1yrs 2mon,3yrs 7mon,0,0
452944,51353,70518,75.16,16,13990,45,2958,01/01/1987,Salaried,21/08/2018,14,440,1,0,0,1,0,0,327,L-Very High Risk,7,5,3,86670,159150,165198,3794,0,2,2yrs 4mon,4yrs 6mon,0,0
512152,51303,58920,88.26,136,23652,45,3794,02/11/1991,Salaried,17/09/2018,8,203,1,1,0,0,0,0,679,F-Low Risk,5,5,0,149102,222051,222051,0,1,0,0yrs 8mon,1yrs 1mon,0,0
423336,51303,62354,85,3,15513,86,84,18/10/1990,Self employed,06/08/2018,1,2081,1,1,0,0,0,0,738,C-Very Low Risk,4,3,0,62624,80006,80006,6902,1,0,0yrs 9mon,1yrs 6mon,2,0
438509,51303,64530,82.13,20,14004,86,6173,01/05/1980,Self employed,14/08/2018,5,1389,1,1,0,0,0,0,612,H-Medium Risk,6,4,0,1271131,1405170,1405170,9505,0,1,1yrs 6mon,2yrs 10mon,0,1
530480,51303,64950,81.6,147,17501,45,2790,09/05/1987,Salaried,23/09/2018,2,1082,1,1,0,0,0,0,763,B-Very Low Risk,3,3,0,6036,26244,26244,0,1,0,0yrs 5mon,0yrs 7mon,0,0
526486,51303,64369,80.78,61,15919,45,1357,18/11/1979,Salaried,21/09/2018,6,1426,1,1,0,0,0,0,300,M-Very High Risk,6,0,2,0,0,0,27,0,0,3yrs 11mon,9yrs 2mon,0,0
500937,51303,65855,78.96,34,24484,51,994,29/10/1987,Self employed,12/09/2018,6,1633,1,1,0,0,0,0,602,H-Medium Risk,4,3,0,49917,190000,176088,0,1,1,1yrs 5mon,2yrs 7mon,0,1
493431,51303,67981,76.49,16,14305,86,3022,21/03/1994,Salaried,06/09/2018,14,430,1,1,0,0,0,0,682,E-Low Risk,1,1,0,16727,19635,19635,0,0,0,1yrs 9mon,1yrs 9mon,0,0
506091,51303,69639,76.11,16,14305,86,3013,02/05/1975,Salaried,14/09/2018,14,2978,1,1,0,0,0,0,635,G-Low Risk,2,1,1,8410,67591,67591,0,0,1,1yrs 2mon,1yrs 7mon,0,0
612181,51303,71508,72.72,79,22910,51,772,12/09/1978,Self employed,24/10/2018,18,3708,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1106,0,0,0yrs 7mon,0yrs 7mon,0,0
627436,51278,70880,74.77,67,23146,86,1573,25/07/1985,Self employed,26/10/2018,6,1049,1,1,0,0,0,0,710,D-Very Low Risk,3,3,0,65705,80206,80206,5185,1,0,0yrs 5mon,0yrs 8mon,4,1
463144,51233,64159,83.39,142,17315,86,104,03/01/1964,Salaried,25/08/2018,16,700,1,1,0,0,0,0,679,F-Low Risk,8,5,0,563771,655490,657586,9260,2,0,0yrs 10mon,2yrs 1mon,0,0
487154,51223,62090,86.97,160,24019,45,559,15/10/1989,Self employed,03/09/2018,15,720,1,1,0,0,0,0,668,F-Low Risk,7,5,0,1363722,1407722,1407722,15446,4,0,1yrs 1mon,4yrs 5mon,0,0
627484,51200,69300,75.76,16,24321,45,2963,09/04/1977,Salaried,26/10/2018,14,1320,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,2,2,0,8769,16749,16749,0,2,0,0yrs 2mon,0yrs 2mon,0,0
582287,51183,66644,81.03,3,14078,45,87,13/01/1992,Salaried,16/10/2018,1,1407,1,1,0,0,0,0,769,B-Very Low Risk,5,4,0,74694,123317,98124,2527,1,0,1yrs 6mon,3yrs 8mon,1,1
546142,51103,66123,79.85,3,16092,51,30,14/08/1976,Self employed,28/09/2018,1,2543,1,1,1,0,0,0,772,B-Very Low Risk,7,2,0,144539,157861,157861,10222,1,0,1yrs 10mon,5yrs 0mon,1,0
440470,51103,75833,69.89,68,16603,120,861,09/11/1977,Self employed,16/08/2018,6,2273,1,1,0,0,0,0,753,C-Very Low Risk,5,3,0,1309438,1387960,1387960,2999,0,0,1yrs 0mon,2yrs 5mon,0,0
427689,51078,58984,89.85,79,21556,45,768,10/04/1962,Salaried,08/08/2018,18,2058,1,1,0,0,0,0,591,I-Medium Risk,7,1,0,405895,460000,460000,20275,0,1,1yrs 3mon,2yrs 11mon,0,1
450901,51078,59879,88.51,3,15513,86,26,16/02/1980,Self employed,20/08/2018,1,721,1,1,1,0,0,0,738,C-Very Low Risk,1,1,0,12000,27000,27000,2700,1,0,0yrs 3mon,0yrs 3mon,0,0
497252,51078,62600,84.66,160,14180,86,43,14/02/1985,Salaried,08/09/2018,1,323,1,1,0,0,0,0,829,A-Very Low Risk,2,0,0,0,0,0,0,0,0,1yrs 3mon,1yrs 7mon,0,0
552445,51078,64438,81.47,77,18528,45,2354,07/01/1991,Salaried,30/09/2018,4,741,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,25209,26000,26000,1250,1,0,0yrs 1mon,0yrs 1mon,4,0
527192,51078,65740,80.62,202,23359,86,791,05/03/1985,Self employed,21/09/2018,18,1019,1,1,0,0,0,0,832,A-Very Low Risk,4,0,0,0,0,0,0,0,0,0yrs 5mon,0yrs 7mon,0,0
451472,51078,65310,79.62,34,15196,86,987,08/08/1985,Salaried,20/08/2018,6,1863,1,1,0,0,0,0,708,D-Very Low Risk,5,4,0,46481,99090,99090,7210,0,0,0yrs 9mon,1yrs 0mon,1,1
497859,51078,69807,78.79,103,20285,86,6984,30/12/1986,Salaried,10/09/2018,7,72,1,1,0,0,0,0,773,B-Very Low Risk,5,4,0,369428,806681,738395,10258,1,0,2yrs 1mon,3yrs 9mon,0,1
483984,51078,67410,78.62,5,23607,49,3310,28/04/1993,Self employed,31/08/2018,9,2475,1,0,0,1,0,0,836,A-Very Low Risk,1,0,0,0,0,0,2925,0,0,1yrs 3mon,1yrs 11mon,1,0
463199,51078,68060,77.87,152,14255,51,5150,29/01/1975,Self employed,25/08/2018,3,75,1,1,0,0,1,0,300,M-Very High Risk,12,1,2,78773,120000,120000,53652,0,0,0yrs 8mon,1yrs 7mon,1,1
575490,51078,67000,77.61,68,16610,45,870,01/01/1978,Self employed,13/10/2018,6,448,1,1,0,0,0,0,465,K-High Risk,3,1,2,18632,18000,18000,3706,1,1,1yrs 2mon,2yrs 2mon,0,0
648673,51078,70792,73.45,15,22647,86,349,29/08/1974,Self employed,31/10/2018,11,1242,1,1,1,0,0,0,699,E-Low Risk,9,7,0,113604,160000,160000,52516,5,0,0yrs 5mon,1yrs 1mon,0,0
552541,51078,77315,68.55,251,23512,86,6892,16/02/1985,Self employed,30/09/2018,13,233,1,0,0,1,0,0,710,D-Very Low Risk,7,3,0,77399,137223,136000,22420,2,0,0yrs 7mon,0yrs 11mon,2,1
431972,51003,68214,77.7,14,24001,86,847,08/04/1993,Salaried,10/08/2018,15,2576,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1136,0,0,0yrs 6mon,0yrs 6mon,1,0
466645,50998,64306,83.97,74,17113,86,2578,01/01/1981,Self employed,27/08/2018,4,73,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,1,0,0,290000,290000,0,0,0,3yrs 4mon,3yrs 4mon,0,1
647696,50959,72428,73.31,138,14178,86,3324,20/09/1981,Salaried,31/10/2018,9,879,1,1,0,0,0,0,646,G-Low Risk,8,1,0,59000,59000,59000,4846,1,0,0yrs 10mon,1yrs 9mon,0,0
484326,50803,63768,82.02,15,14710,86,293,05/04/1992,Self employed,31/08/2018,11,2592,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1597,0,0,1yrs 0mon,1yrs 6mon,0,0
571082,50803,73664,70.59,5,15663,86,3357,01/01/1971,Self employed,12/10/2018,9,1413,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,1,1,0,267520,485000,485000,0,0,0,2yrs 4mon,2yrs 4mon,0,0
574151,50802,63393,84.87,105,20333,45,1235,01/06/1965,Salaried,13/10/2018,6,1377,1,1,0,0,0,0,825,A-Very Low Risk,4,0,0,0,0,0,5853,0,0,1yrs 4mon,1yrs 7mon,0,0
603417,50703,67173,77.41,67,17901,45,1446,01/01/1972,Salaried,23/10/2018,6,867,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,1149037,1150000,1150000,0,1,0,0yrs 4mon,0yrs 4mon,0,0
649178,50703,68290,76.15,67,16565,45,1427,03/12/1993,Salaried,31/10/2018,6,315,1,0,0,1,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,52000,52000,52000,0,1,0,0yrs 0mon,0yrs 0mon,0,0
642435,50683,64134,84.2,160,22417,51,12,30/08/1987,Self employed,30/10/2018,1,685,1,1,0,0,1,0,836,A-Very Low Risk,5,0,0,0,0,0,3561,0,0,1yrs 7mon,3yrs 4mon,0,0
464674,50578,58000,89.66,2,23934,45,1721,01/01/1988,Self employed,25/08/2018,4,70,1,1,0,0,0,0,680,F-Low Risk,2,1,0,9127,29000,29000,3131,0,1,0yrs 10mon,1yrs 3mon,0,0
467196,50478,61889,84.02,67,22350,86,1450,01/01/1969,Salaried,27/08/2018,6,2061,1,1,0,0,0,0,824,A-Very Low Risk,1,0,0,0,0,0,0,0,0,1yrs 6mon,1yrs 6mon,0,0
516670,50478,69492,75.4,77,17809,86,2345,01/06/1962,Salaried,19/09/2018,4,839,1,1,0,0,0,0,749,C-Very Low Risk,6,4,0,229316,275339,275339,5670,2,0,1yrs 7mon,4yrs 6mon,0,0
611529,50303,62712,82.92,3,14711,45,39,01/01/1968,Self employed,24/10/2018,1,815,1,1,1,0,0,0,825,A-Very Low Risk,3,1,0,46014,50000,50000,4860,1,0,1yrs 1mon,2yrs 1mon,0,0
429504,50303,62800,82.8,34,23024,86,1063,15/10/1985,Self employed,09/08/2018,6,246,1,1,0,0,0,0,754,C-Very Low Risk,16,10,0,1669694,2374803,2364596,14316,1,0,1yrs 0mon,3yrs 6mon,0,0
594096,50303,64166,81.04,34,18680,45,996,29/04/1970,Self employed,21/10/2018,6,1705,1,1,0,0,0,0,684,E-Low Risk,2,1,0,147097,252628,252628,0,0,0,2yrs 0mon,3yrs 1mon,0,0
507593,50303,64342,80.82,104,20704,45,7129,05/01/1983,Self employed,15/09/2018,10,410,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0yrs 10mon,1yrs 1mon,0,0
455164,50303,65999,78.79,152,13890,86,5023,21/02/1959,Salaried,22/08/2018,3,912,1,0,0,0,1,0,763,B-Very Low Risk,3,1,0,0,25000,25000,0,0,0,0yrs 11mon,1yrs 1mon,0,0
523345,50303,66173,78.58,3,16092,51,89,29/12/1991,Self employed,20/09/2018,1,669,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,15602,20840,20840,0,1,0,0yrs 3mon,0yrs 3mon,0,0
539163,50303,65148,78.28,67,22350,86,1449,28/05/1979,Self employed,26/09/2018,6,970,1,1,0,0,0,0,706,D-Very Low Risk,3,1,0,0,19990,19990,855,0,0,1yrs 1mon,1yrs 9mon,0,0
437673,50303,66514,78.18,34,16556,86,1073,09/09/1973,Self employed,14/08/2018,6,865,1,0,0,1,0,0,17,Not Scored: Not Enough Info available on the customer,1,0,0,0,0,0,8379,0,0,0yrs 1mon,0yrs 1mon,0,0
552333,50303,67986,76.49,20,14004,86,6267,10/06/1977,Self employed,30/09/2018,5,393,1,1,0,0,0,0,738,C-Very Low Risk,26,3,0,72522,95900,95900,30514,2,0,0yrs 10mon,1yrs 6mon,1,0
530451,50303,68312,76.12,159,23268,45,7226,01/01/1991,Self employed,23/09/2018,7,210,1,0,1,1,0,0,623,H-Medium Risk,1,1,0,135518,0,0,0,0,0,2yrs 10mon,2yrs 10mon,0,1
579457,50303,71368,72.86,61,16505,86,1328,02/04/1995,Salaried,15/10/2018,6,1214,1,0,0,0,1,0,755,C-Very Low Risk,3,1,0,14940,17170,17170,0,0,0,0yrs 6mon,1yrs 3mon,0,0
458549,50303,70057,72.8,64,16461,86,3478,18/08/1990,Self employed,23/08/2018,9,2228,1,1,0,0,0,0,598,I-Medium Risk,8,6,0,31824,78490,78490,5390,4,0,0yrs 5mon,0yrs 11mon,0,0
557286,50303,78815,64.71,1,22933,86,5071,13/11/1993,Self employed,04/10/2018,3,982,1,0,0,1,0,0,615,H-Medium Risk,1,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
644157,50278,74325,68.89,77,18238,120,2343,22/12/1983,Salaried,30/10/2018,4,2197,1,1,0,0,0,0,587,I-Medium Risk,5,5,2,709398,772628,773389,8519,1,1,2yrs 3mon,5yrs 9mon,0,0
422231,50203,64200,81,138,17175,45,3343,18/05/1973,Salaried,04/08/2018,9,2238,1,1,1,0,0,0,578,I-Medium Risk,14,5,1,118278,193096,193096,10913,1,0,1yrs 1mon,3yrs 1mon,2,0
585733,50203,68270,75.44,67,22775,120,1508,07/09/1972,Self employed,17/10/2018,6,2466,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,7717,23161,23161,7120,1,0,0yrs 5mon,0yrs 7mon,1,0
623824,50130,68100,78.8,85,18792,45,1977,13/12/1987,Self employed,26/10/2018,4,2073,1,1,0,0,0,0,708,D-Very Low Risk,5,5,0,54504,98900,98900,0,3,0,0yrs 4mon,0yrs 9mon,0,0
485707,50103,56967,89.53,136,15523,86,3725,30/09/1971,Salaried,31/08/2018,8,2172,1,1,0,0,0,0,362,K-High Risk,29,11,3,1538454,1714609,1714609,131522,3,1,0yrs 9mon,2yrs 8mon,0,1
451587,50078,60142,85.63,79,20996,45,764,02/02/1986,Salaried,21/08/2018,18,2287,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,33936,105000,105000,0,0,0,0yrs 8mon,0yrs 8mon,0,0
528383,50078,61896,84.01,3,18180,86,49,06/04/1958,Self employed,22/09/2018,1,1980,1,1,0,0,0,0,606,H-Medium Risk,3,2,0,0,47491,47491,0,0,0,1yrs 2mon,1yrs 6mon,0,0
494089,50078,62480,83.23,65,23854,86,6852,01/01/1963,Self employed,07/09/2018,13,1783,1,0,0,1,0,0,825,A-Very Low Risk,4,2,0,47139,60000,60000,6920,1,0,0yrs 9mon,1yrs 1mon,5,0
535431,50078,68713,74.22,8,23977,49,5595,13/04/1985,Self employed,25/09/2018,3,2566,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,15594,25990,25990,0,1,0,0yrs 2mon,0yrs 2mon,0,0
568006,50078,72037,70.8,104,20379,86,7129,16/11/1983,Salaried,10/10/2018,10,3454,1,1,0,0,0,0,825,A-Very Low Risk,4,0,0,0,0,0,3834,1,0,0yrs 9mon,1yrs 1mon,7,0
434692,50003,67500,75.56,136,17783,86,3793,05/11/1978,Self employed,12/08/2018,8,2087,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,0,0
648446,50003,74625,68.34,138,20470,86,3574,01/01/1967,Self employed,31/10/2018,9,2690,1,1,0,0,0,0,738,C-Very Low Risk,35,5,0,88428,128000,128000,20766,2,0,0yrs 7mon,2yrs 1mon,2,0
636254,50000,61700,82.66,147,17742,45,2798,01/08/1972,Salaried,29/10/2018,2,734,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,101405,105000,105000,0,1,0,0yrs 2mon,0yrs 2mon,0,1
460400,49804,66195,78.86,5,15663,86,3316,08/09/1985,Salaried,24/08/2018,9,1355,1,1,0,0,0,0,738,C-Very Low Risk,6,5,0,70658,1.00E+05,1.00E+05,9228,3,0,0yrs 6mon,1yrs 1mon,1,0
623284,49803,69211,73.69,250,23000,86,1562,28/07/1993,Salaried,26/10/2018,6,1945,1,1,0,0,0,0,699,E-Low Risk,7,7,0,81830,126794,126794,1775,6,0,0yrs 2mon,1yrs 1mon,0,0
590884,49803,70875,71.96,14,14198,86,826,28/02/1990,Self employed,20/10/2018,15,2985,1,1,0,0,0,0,708,D-Very Low Risk,5,4,0,48547,83900,83900,968,3,0,0yrs 5mon,0yrs 11mon,1,0
509601,49803,71502,71.33,9,21528,45,5488,24/09/1992,Self employed,16/09/2018,3,2962,1,1,0,0,0,0,708,D-Very Low Risk,4,2,0,215344,556000,556000,313916,1,1,1yrs 6mon,3yrs 1mon,0,1
530365,49803,72131,70.7,34,23352,120,1045,17/05/1993,Salaried,23/09/2018,6,2897,1,0,0,1,0,0,738,C-Very Low Risk,1,1,0,10000,25000,25000,0,0,0,0yrs 5mon,0yrs 5mon,0,0
529188,49803,73800,68.43,2,22070,45,2378,23/01/1987,Salaried,23/09/2018,4,100,1,1,0,0,0,0,664,F-Low Risk,4,3,0,106389,142121,142121,0,1,0,0yrs 10mon,2yrs 6mon,0,0
468391,49783,70000,74.29,2,22998,120,1674,03/08/1993,Salaried,28/08/2018,4,484,1,1,0,0,0,0,679,F-Low Risk,4,3,0,17572,57890,53013,0,1,0,0yrs 9mon,1yrs 0mon,0,0
494439,49763,62028,83.83,3,16092,51,88,08/08/1994,Self employed,07/09/2018,1,688,1,1,0,0,1,0,825,A-Very Low Risk,1,0,0,0,0,0,1657,0,0,0yrs 7mon,0yrs 7mon,0,0
630680,49703,65769,77.54,130,15196,86,1043,01/01/1965,Self employed,27/10/2018,6,3077,1,0,0,1,0,0,758,C-Very Low Risk,3,1,0,27781,56577,27781,0,0,0,1yrs 4mon,2yrs 0mon,0,0
498759,49703,65857,76.98,61,15979,86,1325,20/07/1974,Self employed,10/09/2018,6,309,1,1,0,0,0,0,741,C-Very Low Risk,8,2,0,1198280,1380000,1380000,0,0,0,1yrs 1mon,2yrs 9mon,0,0
461326,49678,62517,81.58,18,22927,45,2691,22/07/1981,Self employed,24/08/2018,4,1502,1,1,0,0,0,0,300,M-Very High Risk,6,2,2,20172,50000,50000,6397,0,0,1yrs 6mon,2yrs 6mon,0,1
535510,49678,65000,79.38,29,24172,120,5863,04/02/1986,Self employed,25/09/2018,3,2082,1,1,0,0,0,0,825,A-Very Low Risk,4,1,0,72884,1.00E+05,1.00E+05,9220,0,0,0yrs 10mon,1yrs 2mon,0,1
528346,49578,57918,88.92,61,18207,86,1351,08/10/1962,Self employed,22/09/2018,6,1789,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,11992,15990,15990,1999,1,0,0yrs 0mon,0yrs 0mon,0,1
540915,49523,73805,69.1,78,17014,45,2069,01/01/1978,Self employed,27/09/2018,4,218,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,380012,383171,383171,5722,1,0,0yrs 1mon,0yrs 1mon,1,0
445500,49503,65500,77.86,67,18532,45,1577,07/10/1986,Salaried,17/08/2018,6,2608,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
616680,49478,67477,75.58,67,22045,86,1509,20/07/1971,Salaried,25/10/2018,6,40,1,1,0,0,0,0,652,F-Low Risk,5,2,0,3817,46461,15310,1911,1,0,0yrs 9mon,1yrs 5mon,1,0
554750,49478,68115,74.87,18,14234,86,2703,06/02/1991,Salaried,03/10/2018,4,1587,1,1,0,0,0,0,771,B-Very Low Risk,4,2,0,1116473,1119200,1119200,11576,2,0,0yrs 5mon,0yrs 11mon,1,0
475432,49459,94815,55.05,120,23452,48,6930,28/10/1999,NA,30/08/2018,12,3132,1,0,0,1,0,0,726,D-Very Low Risk,18,3,0,53339,106740,106740,29089,2,0,0yrs 11mon,1yrs 11mon,2,0
495878,49349,68808,72.67,100,18756,120,629,01/12/1985,Self employed,08/09/2018,15,3225,1,1,0,0,0,0,494,K-High Risk,8,5,2,75250,136343,136343,10700,3,2,0yrs 7mon,2yrs 2mon,1,0
512128,49303,60756,83.94,162,14628,45,1849,01/06/1973,Self employed,17/09/2018,4,482,1,1,0,0,0,0,738,C-Very Low Risk,13,1,0,13781,15206,15206,10379,1,0,1yrs 0mon,2yrs 0mon,10,1
590756,49303,65709,77.61,19,15357,45,1838,25/07/1979,Self employed,20/10/2018,4,292,1,1,0,0,0,0,680,F-Low Risk,16,3,0,140275,165814,165814,19695,1,0,1yrs 2mon,2yrs 5mon,2,1
437626,49303,66799,76.35,257,23824,86,936,21/02/1984,Salaried,14/08/2018,6,2519,1,1,0,0,0,0,832,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0yrs 4mon,0yrs 5mon,0,0
512875,49300,68001,75,63,18636,86,7119,12/11/1982,Salaried,17/09/2018,10,161,1,1,0,0,0,0,728,D-Very Low Risk,10,7,0,75490,194760,194760,2238,3,0,1yrs 8mon,10yrs 7mon,0,0
478649,49293,61900,82.39,34,15116,45,983,07/05/1993,Self employed,30/08/2018,6,246,1,0,0,1,0,0,751,C-Very Low Risk,5,4,0,560440,652830,652830,1093,1,0,1yrs 8mon,5yrs 11mon,0,0
535528,49293,65188,78.24,130,15196,86,984,19/05/1962,Self employed,25/09/2018,6,1570,1,1,0,0,0,0,783,B-Very Low Risk,5,1,0,2900,31500,31500,114310,0,0,1yrs 7mon,4yrs 9mon,0,0
