UniqueID,disbursed_amount,asset_cost,ltv,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE.DESCRIPTION,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,loan_default
565495,56567,68115,85,13971,86,2711,01/01/1978,Self employed,09/10/2018,4,1077,1,0,0,0,B-Very Low Risk,99797,99797,2,0,0yrs 11mon,2yrs 1mon,1
565688,60463,80768,76.76,17980,86,3327,24/01/1987,Salaried,09/10/2018,9,853,1,0,0,0,B-Very Low Risk,281558,333419,2,0,1yrs 10mon,3yrs 9mon,0
565850,80186,98000,83.67,23508,86,1708,22/11/1977,Salaried,09/10/2018,4,1060,1,0,0,0,D-Very Low Risk,58730,58730,2,0,1yrs 3mon,4yrs 10mon,1
565853,48094,61794,79.94,23558,48,4437,09/05/1996,Salaried,09/10/2018,8,202,1,0,0,0,Not Scored: Not Enough Info available on the customer,23,23,0,0,1yrs 5mon,1yrs 5mon,0
566070,39439,53400,74.91,14657,51,6030,10/01/1958,Self employed,09/10/2018,3,1014,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 8mon,0yrs 10mon,0
566128,63213,74563,87.17,23277,86,2378,12/02/1988,Self employed,09/10/2018,4,2676,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,1yrs 1mon,3yrs 2mon,1
566302,53639,76665,73.05,14882,86,5741,21/09/1990,Salaried,10/10/2018,3,2527,1,0,1,0,D-Very Low Risk,93530,93530,3,0,0yrs 5mon,0yrs 10mon,0
566379,59613,105135,57.45,18296,48,6572,01/01/1971,Self employed,10/10/2018,13,2091,1,1,0,0,H-Medium Risk,0,0,0,0,6yrs 3mon,6yrs 3mon,1
566570,52778,70909,77.42,16764,86,2400,01/07/1967,Salaried,10/10/2018,4,528,1,1,0,0,H-Medium Risk,279883,279883,5,2,0yrs 10mon,2yrs 6mon,0
566681,52733,63844,84.58,23341,45,2715,02/06/1992,Self employed,10/10/2018,4,1837,1,0,0,0,D-Very Low Risk,149000,149000,0,0,1yrs 0mon,1yrs 8mon,1
566995,59446,72157,85,14178,86,3341,03/09/1986,Self employed,10/10/2018,9,1621,1,1,0,0,M-Very High Risk,30000,30000,0,0,2yrs 0mon,2yrs 0mon,1
567239,53803,74807,72.85,24003,51,3704,28/09/1986,Salaried,10/10/2018,8,2285,1,0,1,0,J-High Risk,49867,49867,0,1,1yrs 2mon,1yrs 2mon,1
567340,75140,112700,68.32,18170,51,5287,01/07/1991,Salaried,10/10/2018,3,659,1,0,0,0,Not Scored: Not Enough Info available on the customer,39000,5060,1,0,0yrs 3mon,0yrs 3mon,1
567400,58947,78687,77.52,13890,86,6029,07/01/1977,Salaried,10/10/2018,3,1294,1,0,0,0,F-Low Risk,138100,138100,1,0,0yrs 8mon,1yrs 4mon,0
567749,59279,105082,58.13,24425,48,6702,01/01/1980,Self employed,10/10/2018,13,3071,1,1,0,0,K-High Risk,450000,450000,0,1,2yrs 7mon,4yrs 9mon,1
567883,26541,71528,39.84,18804,86,2448,01/06/1968,Self employed,10/10/2018,4,1357,1,0,0,0,A-Very Low Risk,0,0,0,0,2yrs 0mon,2yrs 6mon,0
568006,50078,72037,70.8,20379,86,7129,16/11/1983,Salaried,10/10/2018,10,3454,1,0,0,0,A-Very Low Risk,0,0,1,0,0yrs 9mon,1yrs 1mon,0
568076,23411,70237,34.88,22888,49,5422,26/03/1973,Salaried,10/10/2018,3,1560,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,4yrs 2mon,4yrs 2mon,0
568158,53778,70800,77.26,23618,45,1665,20/05/1981,Salaried,10/10/2018,4,2044,1,0,0,0,D-Very Low Risk,839507,808988,0,1,3yrs 8mon,7yrs 4mon,0
568301,55359,71197,79.92,17684,45,1448,18/06/1982,Salaried,11/10/2018,6,1329,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 10mon,0yrs 10mon,0
568316,58877,99167,61.51,18732,45,6909,26/02/1960,Salaried,11/10/2018,12,872,1,0,0,0,B-Very Low Risk,1154000,1073000,0,0,3yrs 5mon,5yrs 4mon,0
568869,59388,71500,85,16694,86,1482,15/04/1960,Self employed,11/10/2018,6,169,1,0,0,0,K-High Risk,77150,77150,3,1,0yrs 0mon,0yrs 2mon,0
568927,29984,64263,48.24,22598,45,5665,01/01/1980,Self employed,11/10/2018,3,2097,1,1,0,0,M-Very High Risk,710000,710000,0,0,2yrs 5mon,4yrs 6mon,0
569129,114442,172309,69.64,12797,67,4933,03/09/1986,Self employed,11/10/2018,3,802,1,1,0,0,J-High Risk,1702923,1702923,1,1,1yrs 1mon,2yrs 11mon,1
569184,73251,84852,88.98,23728,51,5994,01/01/1969,Self employed,11/10/2018,3,2807,1,0,0,0,G-Low Risk,107900,92900,0,0,3yrs 0mon,5yrs 4mon,0
569323,46349,69199,69.37,23532,86,5932,01/12/1969,Self employed,11/10/2018,3,3055,1,0,0,0,D-Very Low Risk,430000,430000,0,0,2yrs 5mon,2yrs 10mon,0
569451,55000,70217,80.46,14234,86,2680,01/01/1995,Self employed,11/10/2018,4,481,1,0,0,0,M-Very High Risk,60000,60000,0,0,2yrs 0mon,2yrs 6mon,1
569610,60353,79815,78.93,15642,120,3421,02/04/1995,Self employed,11/10/2018,9,936,1,0,0,0,L-Very High Risk,0,0,0,1,1yrs 10mon,1yrs 10mon,1
569706,77751,103964,75.99,15078,49,3831,11/12/1973,Salaried,11/10/2018,8,2172,1,0,0,0,M-Very High Risk,127875,127875,0,0,1yrs 0mon,1yrs 11mon,1
569787,22574,70333,32.7,23964,51,6012,07/02/1981,Self employed,11/10/2018,3,1289,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
569794,72817,84699,88.55,23173,86,5833,01/01/1983,Self employed,11/10/2018,3,956,1,1,0,0,K-High Risk,936000,936000,1,0,1yrs 1mon,3yrs 11mon,1
569990,44349,72070,63.13,16932,86,2408,08/10/1980,Self employed,11/10/2018,4,528,1,0,0,0,C-Very Low Risk,1967486,1967486,3,0,1yrs 0mon,3yrs 6mon,0
570056,62863,71130,93.49,16938,86,1863,17/01/1969,Salaried,11/10/2018,4,468,1,0,0,0,C-Very Low Risk,79139,79139,2,0,1yrs 4mon,3yrs 0mon,1
570197,60947,73675,84.15,23448,45,5835,10/03/1990,Self employed,11/10/2018,3,1755,1,0,0,0,D-Very Low Risk,6.00E+05,6.00E+05,0,0,2yrs 3mon,3yrs 8mon,0
570639,38775,77254,51.78,23975,49,7011,28/09/1978,Self employed,11/10/2018,7,320,1,0,0,0,F-Low Risk,35000,35000,0,1,0yrs 11mon,0yrs 11mon,0
570675,61947,77960,81.45,17904,51,1713,29/10/1996,Salaried,12/10/2018,4,1555,1,0,0,0,B-Very Low Risk,22590,22590,0,0,0yrs 7mon,0yrs 7mon,0
570793,59259,68241,87.92,14189,86,3772,05/03/1978,Salaried,12/10/2018,8,146,1,0,0,0,D-Very Low Risk,3.00E+05,3.00E+05,0,0,1yrs 0mon,1yrs 1mon,0
570833,74023,132374,56.66,22729,67,475,25/10/1987,Salaried,12/10/2018,11,1473,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
571082,50803,73664,70.59,15663,86,3357,01/01/1971,Self employed,12/10/2018,9,1413,1,0,0,0,Not Scored: Only a Guarantor,485000,485000,0,0,2yrs 4mon,2yrs 4mon,0
571194,61213,79294,78.19,18317,86,2989,10/04/1984,Salaried,12/10/2018,14,2345,1,0,0,0,C-Very Low Risk,726139,567044,3,0,0yrs 9mon,1yrs 8mon,0
571335,67967,80911,87.32,13890,86,5033,01/03/1984,Self employed,12/10/2018,3,599,1,0,0,0,C-Very Low Risk,150000,150000,1,0,0yrs 10mon,1yrs 9mon,1
571501,53303,69011,78.25,22388,86,49,03/12/1961,Self employed,12/10/2018,1,1968,1,0,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,1,0,0yrs 6mon,1yrs 0mon,0
571635,43894,67182,66.98,21854,86,6479,01/01/1987,Salaried,12/10/2018,5,2854,1,0,0,0,D-Very Low Risk,671174,671174,1,0,0yrs 11mon,1yrs 10mon,1
571636,64369,86750,76.08,23146,86,1577,15/06/1980,Salaried,12/10/2018,6,1049,1,0,0,0,K-High Risk,4.00E+05,4.00E+05,0,1,4yrs 11mon,4yrs 11mon,0
571788,61200,72063,87.7,21043,86,3637,01/06/1983,Self employed,12/10/2018,9,2796,1,0,0,0,F-Low Risk,2.00E+05,2.00E+05,0,0,1yrs 1mon,1yrs 1mon,1
571897,34219,72314,49.78,18068,86,5055,05/07/1978,Self employed,12/10/2018,3,1002,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 3mon,1yrs 6mon,0
572225,45349,81634,56.35,15047,86,3247,18/06/1967,Self employed,12/10/2018,17,2220,1,0,0,0,F-Low Risk,3840000,3840000,0,0,0yrs 6mon,2yrs 1mon,0
572334,76079,104400,74.71,18295,49,5059,04/07/1992,Self employed,12/10/2018,3,604,1,1,0,0,A-Very Low Risk,0,0,0,0,0yrs 7mon,0yrs 7mon,0
572543,67172,103260,69.24,17528,45,5613,01/01/1990,Self employed,12/10/2018,3,861,1,1,0,0,M-Very High Risk,150000,150000,0,0,8yrs 6mon,8yrs 6mon,0
572561,65499,91616,73.13,22111,48,3731,23/06/1996,Salaried,12/10/2018,8,2989,1,0,0,0,K-High Risk,54000,15942,0,1,0yrs 5mon,0yrs 9mon,1
572704,53803,66260,83.01,14074,45,332,02/02/1988,Salaried,12/10/2018,11,1750,1,0,0,0,Not Scored: Sufficient History Not Available,21100,21100,1,0,0yrs 1mon,0yrs 1mon,0
572760,35295,70615,51.69,15077,86,6818,01/01/1992,Salaried,12/10/2018,13,1127,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
572997,30841,116010,28.45,23988,49,5956,01/01/1982,Self employed,12/10/2018,3,3237,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
573214,69169,110904,63.12,23991,48,6673,01/10/1981,Self employed,12/10/2018,13,849,1,1,0,0,B-Very Low Risk,511000,5.00E+05,1,0,1yrs 6mon,2yrs 7mon,0
573375,47949,69649,71.21,14214,45,1838,22/09/1956,Self employed,13/10/2018,4,292,1,0,0,0,C-Very Low Risk,75900,75900,0,0,1yrs 8mon,2yrs 0mon,0
573377,49249,62470,79.88,16610,45,856,01/04/1995,Self employed,13/10/2018,6,2273,1,0,0,0,C-Very Low Risk,15289,15289,1,0,0yrs 3mon,0yrs 3mon,0
573571,48349,71587,69.85,23563,45,990,24/08/1991,Salaried,13/10/2018,6,784,1,0,0,0,D-Very Low Risk,278999,278999,2,0,0yrs 8mon,1yrs 3mon,0
573871,48649,62884,79.51,16505,86,1323,01/11/1990,Salaried,13/10/2018,6,1415,1,0,0,0,D-Very Low Risk,40000,260000,0,0,1yrs 8mon,3yrs 2mon,1
573910,78751,89670,89.22,18217,120,2356,06/08/1984,Salaried,13/10/2018,4,2960,1,0,0,0,F-Low Risk,1.00E+05,1.00E+05,0,0,1yrs 8mon,1yrs 11mon,0
574033,74027,89266,85,18166,86,1511,24/02/1993,Salaried,13/10/2018,6,628,1,0,0,0,G-Low Risk,20000,30335,0,1,0yrs 11mon,1yrs 7mon,1
574110,69123,96496,73.58,20639,48,6998,01/02/1973,Salaried,13/10/2018,7,248,1,0,0,0,H-Medium Risk,2103340,2103340,2,2,1yrs 4mon,6yrs 7mon,0
574151,50802,63393,84.87,20333,45,1235,01/06/1965,Salaried,13/10/2018,6,1377,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 4mon,1yrs 7mon,0
574245,74079,102069,74.46,23371,49,7192,15/03/1980,Self employed,13/10/2018,7,3429,1,0,0,0,M-Very High Risk,1064522,1064522,0,1,1yrs 0mon,1yrs 7mon,0
574400,36639,61599,60.39,23770,86,939,01/01/1985,Salaried,13/10/2018,6,2203,1,0,0,0,Not Scored: Not Enough Info available on the customer,53000,53000,0,0,0yrs 5mon,0yrs 5mon,0
574477,60200,84331,72.33,16023,51,3793,19/07/1993,Self employed,13/10/2018,8,3168,1,1,0,0,C-Very Low Risk,47000,47000,0,0,3yrs 2mon,3yrs 2mon,0
574506,84729,110905,79.35,22656,49,2407,21/07/1999,NA,13/10/2018,4,3310,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
574607,53228,64786,84.89,14878,45,2719,11/11/1988,Self employed,13/10/2018,4,451,1,0,0,0,C-Very Low Risk,45206,45206,1,0,1yrs 0mon,2yrs 0mon,1
574643,68882,94315,74.22,23257,48,6167,13/05/1975,Salaried,13/10/2018,5,1482,1,0,0,0,M-Very High Risk,99638,99638,1,1,1yrs 1mon,4yrs 3mon,0
575063,39444,66934,61.7,15077,86,6797,01/11/1980,Salaried,13/10/2018,13,1127,1,1,0,0,C-Very Low Risk,25206,25206,0,0,0yrs 11mon,1yrs 0mon,0
575406,96898,147442,67.15,23021,67,7057,01/01/1972,Self employed,13/10/2018,10,1987,1,0,0,0,Not Scored: Not Enough Info available on the customer,2.00E+06,2.00E+06,1,0,0yrs 3mon,0yrs 3mon,1
575490,51078,67000,77.61,16610,45,870,01/01/1978,Self employed,13/10/2018,6,448,1,0,0,0,K-High Risk,18000,18000,1,1,1yrs 2mon,2yrs 2mon,0
575884,42994,68340,65.85,18059,86,855,17/11/1996,Self employed,13/10/2018,6,2755,1,0,0,0,Not Scored: Only a Guarantor,2800000,2800000,0,0,1yrs 1mon,1yrs 2mon,1
576099,33939,78564,45.19,15651,86,5721,01/01/1967,Self employed,13/10/2018,3,2107,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
576424,55109,66380,85.27,14241,45,4627,06/07/1991,Salaried,13/10/2018,8,2155,1,0,0,0,F-Low Risk,53562,14152,1,0,1yrs 7mon,3yrs 7mon,1
576629,51578,68000,77.21,15899,51,1720,25/06/1982,Salaried,13/10/2018,4,1635,1,0,0,0,B-Very Low Risk,1600000,1600000,0,0,4yrs 7mon,4yrs 7mon,0
576731,19619,66570,30.04,22945,86,87,05/07/1977,Salaried,14/10/2018,1,1726,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
576871,70912,87912,83.04,14004,86,6154,28/05/1975,Self employed,14/10/2018,5,1542,1,0,0,0,F-Low Risk,355389,355389,2,1,1yrs 0mon,2yrs 4mon,1
577054,48849,70733,70.69,23266,86,7186,02/01/1970,Self employed,14/10/2018,7,2637,1,0,0,0,M-Very High Risk,50037,50037,0,1,1yrs 9mon,2yrs 5mon,0
577250,54259,65692,85.25,15217,86,975,29/08/1990,Salaried,14/10/2018,6,180,1,1,0,0,C-Very Low Risk,18500,1998500,0,0,1yrs 3mon,1yrs 7mon,1
577405,59259,71284,84.17,23202,86,5842,26/08/1990,Self employed,14/10/2018,3,22,1,1,0,0,Not Scored: Sufficient History Not Available,14500,14500,1,0,0yrs 1mon,0yrs 1mon,1
577412,53303,69196,78.04,14573,45,57,01/07/1981,Salaried,14/10/2018,1,649,1,0,0,0,E-Low Risk,900,900,0,0,1yrs 6mon,2yrs 6mon,1
577548,53303,69367,79.29,16309,45,7085,10/10/1994,Salaried,14/10/2018,10,131,1,0,0,0,K-High Risk,12892,12892,1,1,0yrs 6mon,0yrs 11mon,0
577750,43833,79629,57.77,23219,86,5666,01/10/1977,Self employed,14/10/2018,3,48,1,0,0,0,K-High Risk,15000,15000,0,1,2yrs 2mon,2yrs 2mon,1
577813,56663,68735,84.96,22928,86,2578,02/06/1994,Salaried,14/10/2018,4,286,1,0,0,0,B-Very Low Risk,15000,7934,1,0,0yrs 4mon,0yrs 4mon,0
577982,66882,78410,88,16052,45,6127,01/01/1987,Self employed,14/10/2018,3,1157,1,1,0,0,A-Very Low Risk,50469,50469,1,0,0yrs 9mon,1yrs 2mon,0
578026,91143,135810,69.58,14114,67,60,01/01/1988,Self employed,15/10/2018,1,1173,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
578643,52303,64300,84.76,14078,45,51,01/01/1995,Self employed,15/10/2018,1,3180,1,0,0,0,I-Medium Risk,519077,519077,1,0,0yrs 3mon,0yrs 6mon,1
578694,46349,75775,62.03,20973,120,3396,20/05/1981,Salaried,15/10/2018,9,2638,1,0,0,0,G-Low Risk,909175,813515,0,0,2yrs 7mon,8yrs 1mon,0
578724,58847,72001,84.03,18178,86,1242,01/04/1976,Salaried,15/10/2018,6,3328,1,1,0,0,C-Very Low Risk,52000,52000,2,0,1yrs 1mon,2yrs 0mon,0
578766,75751,122322,63.77,23254,48,6898,01/10/1982,Self employed,15/10/2018,13,2500,1,1,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
578979,44394,69258,64.97,21215,86,6441,01/01/1971,Salaried,15/10/2018,5,1548,1,0,0,0,E-Low Risk,2.00E+05,2.00E+05,0,0,1yrs 9mon,2yrs 7mon,0
579238,61313,73714,85.33,15894,86,1306,13/10/1986,Self employed,15/10/2018,6,583,1,0,0,0,H-Medium Risk,63889,63889,3,0,0yrs 11mon,3yrs 1mon,0
579248,116851,174535,69.61,23515,67,989,17/03/1984,Self employed,15/10/2018,6,2059,1,0,0,0,E-Low Risk,1172392,1172392,2,0,0yrs 11mon,2yrs 8mon,0
579296,75751,102895,74.83,16620,48,4141,02/03/1995,Self employed,15/10/2018,8,2810,1,0,0,0,D-Very Low Risk,31574,30000,1,0,0yrs 9mon,1yrs 6mon,0
579439,67882,84620,82.72,14011,45,5021,01/01/1982,Self employed,15/10/2018,3,2788,1,1,0,0,K-High Risk,162391,169704,1,4,1yrs 6mon,3yrs 5mon,1
579457,50303,71368,72.86,16505,86,1328,02/04/1995,Salaried,15/10/2018,6,1214,1,0,1,0,C-Very Low Risk,17170,17170,0,0,0yrs 6mon,1yrs 3mon,0
579474,67882,79000,88.61,24499,86,1794,06/10/1980,Salaried,15/10/2018,4,1404,1,0,0,0,C-Very Low Risk,56337,44006,0,0,2yrs 8mon,2yrs 8mon,0
579527,56500,68454,84.87,13971,86,2698,01/01/1979,Self employed,15/10/2018,4,3355,1,0,0,0,G-Low Risk,52000,52000,2,0,0yrs 11mon,2yrs 2mon,1
579594,78186,110105,73.57,23744,51,4982,01/01/1980,Self employed,15/10/2018,3,612,1,0,0,0,C-Very Low Risk,7597,7597,1,0,1yrs 9mon,3yrs 1mon,0
579672,76751,107100,72.83,23904,49,5924,30/11/1993,Self employed,15/10/2018,3,1522,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
579930,60468,101521,60.6,23854,86,6807,01/03/1979,Self employed,15/10/2018,13,919,1,0,0,0,F-Low Risk,473000,473000,0,0,1yrs 2mon,1yrs 2mon,0
580067,57513,65190,89.74,15897,45,1377,01/01/1974,Self employed,15/10/2018,6,3205,1,0,0,0,D-Very Low Risk,54000,54000,0,0,2yrs 4mon,4yrs 9mon,1
580309,117448,174439,70,22628,67,1956,01/06/1980,Self employed,15/10/2018,4,1678,1,0,0,0,Not Scored: Sufficient History Not Available,11990,11990,1,0,0yrs 0mon,0yrs 0mon,0
580311,54325,71598,80.73,24019,45,559,01/01/1980,Self employed,15/10/2018,15,720,1,0,0,0,C-Very Low Risk,54490,54490,2,0,0yrs 3mon,0yrs 5mon,1
580384,117343,176804,69,23763,67,2029,01/01/1972,Self employed,15/10/2018,4,343,1,0,0,0,E-Low Risk,380000,380000,0,0,5yrs 6mon,6yrs 6mon,1
580573,53703,72654,74.88,23588,49,5247,02/01/1986,Self employed,15/10/2018,3,1209,1,1,0,0,C-Very Low Risk,399877,399877,0,0,2yrs 11mon,3yrs 2mon,0
580789,52304,63021,85.69,13448,86,326,01/01/1966,Salaried,15/10/2018,11,2900,1,0,0,0,A-Very Low Risk,0,0,0,0,0yrs 9mon,0yrs 9mon,0
580867,42094,74250,58.32,17285,86,2782,10/05/1976,Salaried,15/10/2018,2,3273,1,0,0,0,H-Medium Risk,1253162,1253162,3,1,1yrs 8mon,4yrs 0mon,0
581090,37452,57942,68.52,18732,45,6947,01/01/1987,Self employed,16/10/2018,12,872,1,1,0,0,Not Scored: No Activity seen on the customer (Inactive),0,0,0,0,1yrs 6mon,1yrs 6mon,1
581111,77379,110896,71.06,14100,51,3697,08/10/1995,Salaried,16/10/2018,8,2523,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,1
581147,59047,71720,84.63,18532,45,1429,01/07/1987,Salaried,16/10/2018,6,3502,1,0,0,0,Not Scored: Sufficient History Not Available,16599,16599,2,0,0yrs 0mon,0yrs 0mon,0
581383,52103,74743,72.25,21746,86,873,12/02/1973,Self employed,16/10/2018,6,1649,1,0,0,0,D-Very Low Risk,1814200,1814200,1,0,1yrs 3mon,2yrs 8mon,0
581426,65369,96560,68.87,22601,48,2690,29/08/1994,Salaried,16/10/2018,4,1161,1,0,0,0,Not Scored: Not Enough Info available on the customer,6,6,0,0,3yrs 8mon,3yrs 8mon,0
581535,79186,98384,82.33,17954,86,2280,10/01/1991,Salaried,16/10/2018,4,2456,1,0,0,0,No Bureau History Available,0,0,0,0,0yrs 0mon,0yrs 0mon,0
581559,79833,163947,49.5,24006,67,6752,01/05/1984,Self employed,16/10/2018,13,1007,1,0,1,0,M-Very High Risk,79191,79191,0,0,3yrs 4mon,4yrs 7mon,1
581866,73317,83602,89.11,24364,86,3470,07/08/1993,Salaried,16/10/2018,9,3122,1,0,0,0,B-Very Low Risk,97990,95762,3,0,1yrs 0mon,2yrs 8mon,0
582287,51183,66644,81.03,14078,45,87,13/01/1992,Salaried,16/10/2018,1,1407,1,0,0,0,B-Very Low Risk,123317,98124,1,0,1yrs 6mon,3yrs 8mon,1
582297,37439,69082,55.01,23372,86,735,01/01/1981,Self employed,16/10/2018,18,881,1,1,0,0,K-High Risk,1.00E+05,1.00E+05,1,0,1yrs 1mon,2yrs 4mon,0
582358,54758,71244,82.11,21013,86,7126,16/10/1979,NA,16/10/2018,10,1674,1,0,0,0,A-Very Low Risk,0,0,0,0,2yrs 1mon,2yrs 1mon,0
582604,54759,74985,74.68,23372,86,735,10/06/1966,Self employed,16/10/2018,18,3222,1,0,0,0,A-Very Low Risk,0,0,0,0,1yrs 3mon,2yrs 1mon,1
582614,61947,70360,89.54,16739,45,383,01/01/1987,Self employed,16/10/2018,11,1090,1,0,0,0,C-Very Low Risk,9850,9850,1,0,0yrs 3mon,0yrs 6mon,1
583376,58447,75690,79.93,22285,49,5061,01/01/1997,NA,16/10/2018,3,2491,1,1,0,0,Not Scored: Not Enough Info available on the customer,17390,17390,1,0,0yrs 2mon,0yrs 2mon,0
583426,83186,97000,87.11,23170,86,1724,19/12/1987,Self employed,16/10/2018,4,598,1,0,0,0,F-Low Risk,529145,529145,2,0,0yrs 11mon,1yrs 11mon,1
583699,49062,68382,74.58,15884,86,3794,14/08/1989,NA,16/10/2018,8,2569,1,0,0,0,B-Very Low Risk,722085,650246,0,0,2yrs 11mon,4yrs 2mon,0
583782,43394,64500,68.22,16639,51,990,13/10/1961,Salaried,16/10/2018,6,892,1,0,0,0,B-Very Low Risk,850000,850000,0,0,3yrs 9mon,3yrs 9mon,0
583827,63213,75387,84.9,18473,86,3013,02/02/1986,Self employed,17/10/2018,14,263,1,0,0,0,Not Scored: Not Enough Info available on the customer,16839,16839,2,0,0yrs 3mon,0yrs 3mon,0
583876,61613,84334,73.99,24043,49,6578,01/01/1983,Self employed,17/10/2018,13,2091,1,1,0,0,B-Very Low Risk,63000,63000,0,0,1yrs 10mon,1yrs 10mon,1
583881,64213,72736,89.36,23405,51,3791,21/01/1964,Salaried,17/10/2018,8,781,1,0,0,0,H-Medium Risk,363575,363575,1,0,1yrs 8mon,8yrs 1mon,0
583895,54303,69251,79.42,22059,86,1075,22/12/1973,Self employed,17/10/2018,6,1768,1,0,0,0,F-Low Risk,391990,391990,1,0,0yrs 9mon,3yrs 8mon,0
583925,82033,118700,69.92,14958,51,3712,31/03/1967,Salaried,17/10/2018,8,3343,1,0,0,0,D-Very Low Risk,623000,623000,0,0,1yrs 4mon,3yrs 1mon,0
584341,54513,71033,79.54,18551,86,2919,03/01/1980,Salaried,17/10/2018,21,3234,1,1,0,0,M-Very High Risk,59000,59000,0,0,1yrs 4mon,2yrs 11mon,1
585310,54303,71510,76.91,16461,86,3512,14/04/1979,Self employed,17/10/2018,9,1857,1,0,0,0,B-Very Low Risk,44550,44550,0,0,1yrs 3mon,2yrs 0mon,0
585436,46175,60912,79.62,23252,48,1549,03/10/1965,Salaried,17/10/2018,6,171,1,0,0,0,G-Low Risk,50000,50000,1,0,1yrs 4mon,3yrs 7mon,0
585733,50203,68270,75.44,22775,120,1508,07/09/1972,Self employed,17/10/2018,6,2466,1,0,0,0,C-Very Low Risk,23161,23161,1,0,0yrs 5mon,0yrs 7mon,0
585736,52503,69000,78.55,22773,51,1705,10/07/1984,Salaried,17/10/2018,4,3272,1,0,0,0,D-Very Low Risk,1800000,1800000,0,2,1yrs 10mon,5yrs 6mon,0
585854,60047,72500,84.83,14698,45,1720,13/12/1988,Salaried,17/10/2018,4,1215,1,0,0,0,C-Very Low Risk,1733427,1733427,2,0,0yrs 4mon,0yrs 9mon,0
585920,44394,62104,72.46,14028,48,3778,01/06/1965,Salaried,17/10/2018,8,2177,1,0,0,0,M-Very High Risk,2863151,2801202,3,1,2yrs 5mon,10yrs 10mon,0
586160,45349,62680,74.98,24549,45,164,06/12/1984,Self employed,18/10/2018,16,2237,1,0,0,0,F-Low Risk,464563,464563,0,0,1yrs 11mon,2yrs 11mon,0
586341,40394,71888,57.03,14360,51,84,22/12/1987,Salaried,18/10/2018,1,1001,1,0,0,0,D-Very Low Risk,7591,7591,0,0,1yrs 9mon,2yrs 9mon,0
586709,62347,71328,89.73,22732,86,51,05/03/1982,Self employed,18/10/2018,1,657,1,0,0,0,K-High Risk,1355230,1355230,2,0,2yrs 3mon,8yrs 11mon,1
587025,37439,58018,65.5,22808,51,57,06/01/1995,Self employed,18/10/2018,1,1914,1,0,0,0,A-Very Low Risk,212000,135550,1,1,1yrs 6mon,3yrs 1mon,1
587211,62213,70007,89.99,21721,45,3359,20/06/1990,Salaried,18/10/2018,9,3130,1,0,0,0,E-Low Risk,210540,210540,7,0,0yrs 4mon,0yrs 11mon,0
587471,27681,69822,42.97,17175,45,3313,09/07/1984,Salaried,19/10/2018,9,2174,1,0,1,0,E-Low Risk,403056,403056,2,0,1yrs 4mon,10yrs 3mon,0
587869,38910,60931,67.29,16760,45,2399,02/06/1994,NA,19/10/2018,4,15,1,0,0,0,B-Very Low Risk,993166,993166,1,0,2yrs 2mon,6yrs 0mon,0
587924,55513,65240,86.6,16610,45,853,22/12/1981,Salaried,19/10/2018,6,1672,1,0,0,0,F-Low Risk,432785,432785,3,0,0yrs 5mon,1yrs 1mon,0
588222,55759,65060,87.61,22914,45,498,01/01/1981,Self employed,19/10/2018,11,1316,1,1,0,0,I-Medium Risk,80000,80000,0,0,0yrs 11mon,1yrs 3mon,0
588366,46249,68795,68.17,22350,86,1449,01/01/1985,Salaried,19/10/2018,6,658,1,0,0,0,B-Very Low Risk,22950,22950,0,0,1yrs 2mon,1yrs 2mon,0
