"ID","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","default"
5061859,"F","N","Y",0,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-8955,-1171,1,1,0,0,"Sales staff",1,0
5061861,"M","N","Y",1,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-10436,-1020,1,0,0,0,"Laborers",3,1
5061862,"M","N","Y",1,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-10436,-1020,1,0,0,0,"Laborers",3,0
5061867,"M","Y","Y",0,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",-18443,365243,1,0,0,0,"",2,0
5061874,"F","Y","Y",1,171000,"Commercial associate","Incomplete higher","Married","House / apartment",-11095,-1993,1,0,0,1,"",3,0
5061875,"F","Y","Y",1,171000,"Commercial associate","Incomplete higher","Married","House / apartment",-11095,-1993,1,0,0,1,"",3,0
5061877,"F","Y","Y",1,171000,"Commercial associate","Incomplete higher","Married","House / apartment",-11095,-1993,1,0,0,1,"",3,0
5061880,"F","N","Y",0,292500,"Commercial associate","Higher education","Married","House / apartment",-18942,-4854,1,1,0,0,"Sales staff",2,0
5061883,"F","N","Y",0,292500,"Commercial associate","Higher education","Married","House / apartment",-18942,-4854,1,1,0,0,"Sales staff",2,0
5061889,"F","N","Y",0,292500,"Commercial associate","Higher education","Married","House / apartment",-18942,-4854,1,1,0,0,"Sales staff",2,0
5061891,"F","N","Y",0,292500,"Commercial associate","Higher education","Married","House / apartment",-18942,-4854,1,1,0,0,"Sales staff",2,0
5061892,"F","N","Y",0,292500,"Commercial associate","Higher education","Married","House / apartment",-18942,-4854,1,1,0,0,"Sales staff",2,0
5061893,"F","N","Y",0,292500,"Commercial associate","Higher education","Married","House / apartment",-18942,-4854,1,1,0,0,"Sales staff",2,0
5061897,"M","N","Y",1,292500,"State servant","Higher education","Married","House / apartment",-16833,-3515,1,0,0,1,"Core staff",3,0
5061900,"M","N","Y",1,292500,"State servant","Higher education","Married","House / apartment",-16833,-3515,1,0,0,1,"Core staff",3,0
5061908,"F","N","Y",0,81000,"Working","Secondary / secondary special","Married","House / apartment",-16940,-563,1,0,0,0,"Laborers",2,0
5061910,"F","N","Y",0,81000,"Working","Secondary / secondary special","Married","House / apartment",-16940,-563,1,0,0,0,"Laborers",2,0
5061914,"F","N","Y",0,54000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-22898,365243,1,0,0,1,"",1,0
5061919,"M","Y","Y",0,63000,"Pensioner","Secondary / secondary special","Married","House / apartment",-24000,365243,1,0,0,0,"",2,0
5061920,"M","Y","Y",0,63000,"Pensioner","Secondary / secondary special","Married","House / apartment",-24000,365243,1,0,0,0,"",2,0
5061922,"M","Y","Y",0,63000,"Pensioner","Secondary / secondary special","Married","House / apartment",-24000,365243,1,0,0,0,"",2,0
5061925,"M","Y","Y",0,202500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20544,365243,1,0,0,0,"",2,0
5061927,"M","Y","Y",0,202500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20544,365243,1,0,0,0,"",2,0
5061928,"M","Y","Y",0,202500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20544,365243,1,0,0,0,"",2,0
5061934,"M","Y","Y",0,202500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20544,365243,1,0,0,0,"",2,0
5061940,"F","N","Y",1,270000,"Working","Secondary / secondary special","Married","House / apartment",-15608,-2755,1,0,0,0,"Laborers",3,0
5061942,"F","N","Y",1,270000,"Working","Secondary / secondary special","Married","House / apartment",-15608,-2755,1,0,0,0,"Laborers",3,0
5061943,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23183,365243,1,0,1,0,"",1,0
5061945,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23183,365243,1,0,1,0,"",1,0
5061946,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23183,365243,1,0,1,0,"",1,0
5061948,"F","N","N",0,270000,"Working","Secondary / secondary special","Married","House / apartment",-13561,-1294,1,1,1,0,"Laborers",2,0
5061951,"M","Y","N",0,135000,"Working","Secondary / secondary special","Single / not married","Municipal apartment",-12099,-1567,1,0,0,0,"Laborers",1,0
5061959,"F","N","N",0,90000,"State servant","Higher education","Married","Rented apartment",-15859,-1536,1,0,0,0,"Core staff",2,0
5061965,"F","N","Y",0,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-22897,-1812,1,0,0,0,"Managers",2,0
5061966,"F","N","Y",0,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-22897,-1812,1,0,0,0,"Managers",2,0
5061968,"F","N","Y",0,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-22897,-1812,1,0,0,0,"Managers",2,0
5061970,"F","N","Y",0,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-22897,-1812,1,0,0,0,"Managers",2,0
5061980,"F","N","Y",0,135000,"Working","Higher education","Married","House / apartment",-13299,-1628,1,0,0,0,"Laborers",2,0
5061986,"F","N","Y",0,135000,"Working","Higher education","Married","House / apartment",-13299,-1628,1,0,0,0,"Laborers",2,0
5061989,"F","N","Y",0,135000,"Working","Higher education","Married","House / apartment",-13299,-1628,1,0,0,0,"Laborers",2,0
5061990,"F","N","Y",0,135000,"Working","Higher education","Married","House / apartment",-13299,-1628,1,0,0,0,"Laborers",2,0
5061992,"M","N","N",0,180000,"Working","Secondary / secondary special","Single / not married","With parents",-9046,-1202,1,1,1,1,"",1,0
5061995,"M","N","N",0,180000,"Working","Secondary / secondary special","Single / not married","With parents",-9046,-1202,1,1,1,1,"",1,0
5061996,"M","N","N",0,180000,"Working","Secondary / secondary special","Single / not married","With parents",-9046,-1202,1,1,1,1,"",1,0
5062005,"F","N","Y",0,180000,"Pensioner","Secondary / secondary special","Married","House / apartment",-21663,365243,1,0,0,1,"",2,0
5062024,"F","N","Y",0,139500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20514,-5707,1,0,1,0,"",2,0
5062025,"F","N","Y",0,139500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-20514,-5707,1,0,1,0,"",2,0
5062031,"F","Y","Y",0,225000,"Working","Higher education","Single / not married","House / apartment",-9688,-593,1,0,1,1,"",1,0
5062033,"F","Y","Y",0,225000,"Working","Higher education","Single / not married","House / apartment",-9688,-593,1,0,1,1,"",1,0
5062034,"F","Y","Y",0,225000,"Working","Higher education","Single / not married","House / apartment",-9688,-593,1,0,1,1,"",1,0
5062037,"F","N","Y",0,67500,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",-20121,365243,1,0,0,0,"",2,0
5062051,"F","N","Y",1,315000,"Commercial associate","Secondary / secondary special","Separated","Municipal apartment",-18794,-1842,1,0,1,0,"Cleaning staff",2,0
5062052,"F","N","Y",1,315000,"Commercial associate","Secondary / secondary special","Separated","Municipal apartment",-18794,-1842,1,0,1,0,"Cleaning staff",2,0
5062057,"F","N","Y",1,315000,"Commercial associate","Secondary / secondary special","Separated","Municipal apartment",-18794,-1842,1,0,1,0,"Cleaning staff",2,0
5062060,"F","N","Y",1,315000,"Commercial associate","Secondary / secondary special","Separated","Municipal apartment",-18794,-1842,1,0,1,0,"Cleaning staff",2,0
5062062,"F","N","Y",1,157500,"Working","Secondary / secondary special","Widow","House / apartment",-17985,-1812,1,0,0,0,"Sales staff",2,0
5062063,"F","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-12847,-1111,1,1,1,0,"Sales staff",3,0
5062064,"F","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-12847,-1111,1,1,1,0,"Sales staff",3,0
5062066,"F","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-12847,-1111,1,1,1,0,"Sales staff",3,0
5062067,"F","N","Y",0,92250,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23105,365243,1,0,0,0,"",1,0
5062068,"F","N","Y",0,92250,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23105,365243,1,0,0,0,"",1,0
5062071,"M","N","N",0,135000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-12715,-5707,1,1,1,0,"",2,0
5062072,"M","N","N",0,135000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-12715,-5707,1,1,1,0,"",2,0
5062074,"F","N","Y",0,135000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-17758,-2054,1,0,0,0,"Laborers",2,0
5062075,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",-21392,365243,1,0,0,0,"",2,0
5062077,"M","Y","N",0,315000,"Commercial associate","Higher education","Married","House / apartment",-13495,-259,1,0,0,0,"Sales staff",2,0
5062081,"F","N","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-10535,-3819,1,1,1,0,"Laborers",2,0
5062083,"F","N","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-10535,-3819,1,1,1,0,"Laborers",2,0
5062085,"M","N","Y",0,234000,"Commercial associate","Higher education","Married","House / apartment",-14064,-1111,1,1,1,0,"Sales staff",2,0
5062092,"M","Y","N",0,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-10171,-1812,1,1,1,0,"High skill tech staff",1,0
5062095,"M","Y","N",0,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-10171,-1812,1,1,1,0,"High skill tech staff",1,0
5062098,"M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-19008,-3607,1,0,0,0,"Managers",2,0
5062102,"M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-19008,-3607,1,0,0,0,"Managers",2,0
5062103,"M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-19008,-3607,1,0,0,0,"Managers",2,0
5062111,"M","Y","Y",2,139500,"Working","Secondary / secondary special","Married","House / apartment",-11736,-1171,1,0,0,0,"",4,0
5062113,"M","Y","Y",0,310500,"Working","Secondary / secondary special","Married","House / apartment",-17067,-1720,1,0,1,1,"High skill tech staff",2,0
5062116,"M","Y","Y",0,310500,"Working","Secondary / secondary special","Married","House / apartment",-17067,-1720,1,0,1,1,"High skill tech staff",2,0
5062119,"F","N","Y",0,157500,"Commercial associate","Secondary / secondary special","Separated","With parents",-19523,-259,1,0,0,0,"",1,0
5062121,"F","N","Y",0,157500,"Commercial associate","Secondary / secondary special","Separated","With parents",-19523,-259,1,0,0,0,"",1,0
5062123,"F","N","Y",0,157500,"Commercial associate","Secondary / secondary special","Separated","With parents",-19523,-259,1,0,0,0,"",1,0
5062127,"F","N","Y",1,67500,"Working","Secondary / secondary special","Married","Rented apartment",-14575,-2146,1,0,0,1,"Laborers",3,0
5062136,"M","N","N",1,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-12947,-137,1,0,0,0,"Laborers",2,0
5062138,"F","N","Y",0,112500,"Working","Higher education","Married","House / apartment",-12593,-3942,1,1,1,0,"Core staff",2,0
5062141,"M","Y","Y",1,135000,"Commercial associate","Higher education","Married","House / apartment",-11383,-777,1,1,0,0,"",3,0
5062143,"M","Y","Y",1,135000,"Commercial associate","Higher education","Married","House / apartment",-11383,-777,1,1,0,0,"",3,1
5062145,"M","N","Y",1,360000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-12612,-2877,1,0,1,0,"",3,0
5062146,"M","N","Y",1,360000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-12612,-2877,1,0,1,0,"",3,0
5062149,"F","Y","Y",0,202500,"Working","Higher education","Married","House / apartment",-14237,-958,1,0,0,1,"Sales staff",2,0
5062151,"F","Y","Y",0,202500,"Working","Higher education","Married","House / apartment",-14237,-958,1,0,0,1,"Sales staff",2,0
5062154,"F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-13389,-958,1,0,0,0,"Laborers",2,0
5062156,"F","N","Y",0,166500,"Commercial associate","Higher education","Widow","House / apartment",-20422,-2328,1,0,0,0,"Cleaning staff",1,0
5062161,"F","N","Y",0,166500,"Commercial associate","Higher education","Widow","House / apartment",-20422,-2328,1,0,0,0,"Cleaning staff",1,0
5062163,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-24324,365243,1,0,0,0,"",1,1
5062165,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-24324,365243,1,0,0,0,"",1,0
5062166,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-24324,365243,1,0,0,0,"",1,0
5062167,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-24324,365243,1,0,0,0,"",1,0
5062171,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-24324,365243,1,0,0,0,"",1,0
5062174,"F","N","Y",2,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-15362,-897,1,0,0,0,"Sales staff",4,0
5062175,"F","N","Y",2,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-15362,-897,1,0,0,0,"Sales staff",4,0
5062183,"F","Y","Y",2,144000,"Working","Higher education","Married","House / apartment",-14291,-532,1,0,0,1,"Accountants",4,0
5062185,"F","Y","Y",2,144000,"Working","Higher education","Married","House / apartment",-14291,-532,1,0,0,1,"Accountants",4,0
5062186,"F","Y","Y",2,144000,"Working","Higher education","Married","House / apartment",-14291,-532,1,0,0,1,"Accountants",4,0
5062187,"F","Y","Y",2,144000,"Working","Higher education","Married","House / apartment",-14291,-532,1,0,0,1,"Accountants",4,0
5062198,"F","N","Y",0,112500,"Commercial associate","Higher education","Married","House / apartment",-17472,-1202,1,1,1,0,"",2,0
5062208,"F","N","Y",0,112500,"Commercial associate","Higher education","Married","House / apartment",-17472,-1202,1,1,1,0,"",2,0
5062209,"F","N","Y",0,112500,"Commercial associate","Higher education","Married","House / apartment",-17472,-1202,1,1,1,0,"",2,0
5062211,"F","N","Y",0,112500,"Commercial associate","Higher education","Married","House / apartment",-17472,-1202,1,1,1,0,"",2,0
5062213,"F","N","Y",2,153000,"Commercial associate","Higher education","Married","House / apartment",-13283,-1324,1,0,0,0,"Accountants",4,0
5062214,"F","N","Y",2,153000,"Commercial associate","Higher education","Married","House / apartment",-13283,-1324,1,0,0,0,"Accountants",4,0
5062215,"F","N","Y",2,153000,"Commercial associate","Higher education","Married","House / apartment",-13283,-1324,1,0,0,0,"Accountants",4,0
5062220,"F","N","Y",2,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-15726,-106,1,0,1,0,"Medicine staff",4,0
5062221,"M","N","Y",0,180000,"Commercial associate","Higher education","Single / not married","House / apartment",-12319,-1689,1,0,0,0,"",1,0
5062227,"F","N","N",1,157500,"Working","Secondary / secondary special","Civil marriage","With parents",-11206,-716,1,0,1,0,"Cooking staff",3,0
5062241,"F","Y","N",0,315000,"Working","Secondary / secondary special","Married","House / apartment",-19441,-4064,1,0,0,0,"Managers",2,0
5062242,"F","Y","N",0,315000,"Working","Secondary / secondary special","Married","House / apartment",-19441,-4064,1,0,0,0,"Managers",2,0
5062245,"F","Y","N",0,315000,"Working","Secondary / secondary special","Married","House / apartment",-19441,-4064,1,0,0,0,"Managers",2,0
5062246,"F","Y","N",0,315000,"Working","Secondary / secondary special","Married","House / apartment",-19441,-4064,1,0,0,0,"Managers",2,0
5062247,"F","Y","N",0,315000,"Working","Secondary / secondary special","Married","House / apartment",-19441,-4064,1,0,0,0,"Managers",2,1
5062255,"M","N","Y",0,135000,"Commercial associate","Higher education","Separated","House / apartment",-21004,-2908,1,0,0,0,"",1,0
5062257,"M","N","Y",0,135000,"Commercial associate","Higher education","Separated","House / apartment",-21004,-2908,1,0,0,0,"",1,0
5062259,"F","Y","Y",0,144000,"Pensioner","Secondary / secondary special","Married","House / apartment",-21027,365243,1,0,0,0,"",2,0
